Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,665","3,282","1,753","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,628"
28-Jul-12,"3,331","3,164","3,207","1,991","1,585",89,80,79,81,82,76,76,81,97,77,92,91,239,97,78,73,97,"4,340",298,369,280,299,278,279,274,276,338,278,280,278,231,282,300,"4,284",0,"1,328",999,"1,053",904,12,5,3,4,0,25,"21,939"
29-Jul-12,"3,327","3,161","3,207","1,991","1,583",89,80,79,81,82,75,76,81,97,77,92,91,238,97,78,73,97,"4,337",298,369,279,298,278,279,274,275,338,278,280,278,231,282,300,"4,282",0,"1,327",999,"1,052",904,12,5,3,4,0,25,"21,925"
30-Jul-12,"3,329","3,171","3,203","2,012","1,593",90,80,79,80,84,78,77,82,96,79,91,92,239,94,80,74,98,"4,337",298,369,279,298,279,280,274,274,339,278,280,277,230,282,300,"4,281",0,"1,320",999,"1,056",906,12,5,3,4,0,9,"21,947"
31-Jul-12,"3,336","3,191","3,212","1,983","1,611",91,80,80,80,84,85,77,83,97,79,93,92,239,92,90,71,98,"4,341",299,369,279,298,280,280,274,278,338,278,280,279,230,279,300,"4,278",0,"1,313",999,"1,060",906,12,5,3,4,0,8,"21,972"
Avg Population,"3,301","3,212","3,194","2,006","1,583",87,76,81,82,79,75,79,81,98,78,91,89,238,99,82,76,89,"4,341",297,368,277,299,279,278,273,278,339,279,280,279,236,279,299,"4,309",0,"1,354",998,"1,053",904,12,5,3,4,0,17,"21,977"
