Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,534","3,425","2,784","1,787","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,550"
28-Jul-07,"4,480","3,451","2,703","1,787","1,734",88,97,93,96,98,99,98,96,99,86,88,88,215,99,98,97,99,"3,072",293,276,279,280,275,270,280,281,279,280,279,"4,766",968,876,994,1,944,983,12,3,6,3,5,0,"22,010"
29-Jul-07,"4,480","3,449","2,702","1,787","1,732",88,97,93,96,98,99,98,96,99,87,85,88,215,99,98,97,99,"3,069",292,276,279,280,275,270,280,279,279,280,279,"4,765",968,875,994,1,944,983,12,3,6,3,5,0,"22,001"
30-Jul-07,"4,477","3,437","2,715","1,780","1,765",90,101,92,98,98,101,100,99,102,89,86,89,219,101,99,100,101,"3,066",294,276,279,279,274,268,280,280,277,280,279,"4,777",969,881,994,1,951,981,12,3,6,3,5,10,"22,044"
31-Jul-07,"4,462","3,452","2,706","1,784","1,772",90,101,94,100,100,102,101,99,101,90,85,89,219,102,98,100,101,"3,067",291,278,280,278,273,271,280,279,278,279,280,"4,779",971,883,993,1,950,981,12,3,6,3,5,10,"22,049"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Population,"4,481","3,419","2,625","1,823","1,755",89,99,94,98,99,100,99,98,99,89,89,89,216,99,99,99,99,"3,064",293,278,276,279,272,272,279,279,279,279,278,"4,863",967,874,994,103,949,975,12,3,6,3,5,28,"22,074"
