date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,529","3,233","2,066","2,167","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,058",294,280,280,280,274,250,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"21,991"
10-Mar-06,"4,338","3,242","2,021","1,703","1,693",83,100,90,100,98,97,88,95,101,84,84,79,215,92,94,100,93,"3,049",292,280,280,279,274,249,279,280,279,280,277,"4,770",968,859,993,128,920,902,11,3,5,3,5,40,"20,872"
11-Mar-06,"4,336","3,238","2,019","1,703","1,691",83,100,89,100,98,97,88,95,101,84,84,79,215,92,93,100,93,"3,047",292,279,280,279,274,248,279,280,279,280,277,"4,770",968,859,993,128,920,902,11,3,5,3,5,43,"20,863"
12-Mar-06,"4,335","3,239","2,019","1,703","1,690",83,100,89,100,98,97,88,95,100,84,84,79,215,92,93,100,93,"3,047",292,279,280,279,274,248,279,280,279,280,277,"4,768",968,859,992,128,920,901,11,3,5,3,5,42,"20,859"
13-Mar-06,"4,352","3,210","2,021","1,735","1,715",89,101,89,100,99,97,90,94,99,86,83,80,221,93,96,102,96,"3,041",292,279,279,279,273,248,277,280,278,279,277,"4,767",967,859,992,128,923,898,12,3,5,4,5,10,"20,868"
14-Mar-06,"4,356","3,244","2,018","1,710","1,698",86,98,88,99,99,101,90,92,96,86,83,76,219,93,95,100,97,"3,047",293,276,279,279,273,250,280,280,278,279,280,"4,759",965,858,993,128,918,897,12,3,5,4,5,8,"20,857"
15-Mar-06,"4,361","3,215","2,038","1,735","1,708",86,98,87,99,97,99,96,90,100,84,83,78,221,99,95,100,96,"3,046",291,279,280,279,272,249,280,277,279,280,280,"4,765",968,856,995,128,922,896,12,3,5,4,5,7,"20,892"
16-Mar-06,"4,360","3,243","2,035","1,742","1,704",86,97,85,99,96,98,95,89,101,84,82,78,220,98,98,97,101,"3,043",292,279,278,278,272,249,280,276,279,280,280,"4,745",967,856,994,128,904,896,12,3,5,4,5,8,"20,897"
17-Mar-06,"4,360","3,234","2,040","1,714","1,641",86,97,78,92,95,95,93,93,96,78,79,73,213,94,89,94,96,"3,051",294,280,277,278,275,248,279,280,280,280,280,"4,757",967,854,994,127,917,898,12,3,5,4,5,58,"20,872"
18-Mar-06,"4,357","3,233","2,039","1,714","1,640",87,97,76,92,95,95,93,93,96,78,79,73,213,94,89,94,96,"3,048",294,280,277,278,274,248,279,279,280,279,280,"4,756",967,854,994,127,916,898,12,3,5,4,5,59,"20,863"
