Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,665","3,204","1,785","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"24,019"
28-Dec-08,"3,922","3,548","3,137","1,815","1,811",92,101,95,98,102,101,97,102,101,92,92,91,250,100,101,98,98,"3,078",294,280,278,278,273,280,279,278,280,279,279,"5,490",955,"1,356",979,"1,224",976,12,4,4,4,6,5,"22,824"
29-Dec-08,"3,926","3,543","3,149","1,818","1,801",91,101,96,97,102,101,94,102,101,92,92,89,249,100,101,95,98,"3,077",291,280,278,280,271,280,279,279,280,280,279,"5,480",955,"1,358",981,"1,211",975,11,4,4,3,6,7,"22,818"
30-Dec-08,"3,927","3,521","3,151","1,804","1,811",91,100,96,98,101,101,98,102,101,92,92,89,249,100,101,102,98,"3,075",288,280,279,280,271,280,279,279,280,280,279,"5,500",957,"1,360",979,"1,228",976,11,4,4,3,6,7,"22,813"
31-Dec-08,"3,926","3,494","3,145","1,829","1,811",91,99,96,100,101,101,97,101,101,88,92,89,250,100,101,102,102,"3,082",290,280,280,280,274,280,280,279,280,280,279,"5,502",955,"1,360",983,"1,227",977,11,4,4,3,6,5,"22,811"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Population,"3,904","3,687","3,124","1,765","1,808",91,101,95,100,101,101,100,100,101,90,90,89,248,100,101,100,100,"3,081",293,280,279,280,273,280,280,279,280,279,279,"5,509",960,"1,361",985,"1,226",978,12,4,4,4,6,8,"22,905"
