Location,Mississippi State Penitentiary,MSP TVC,Central Mississippi Correctional Facility,Youthful Offender Unit,CMCF TVC,South Mississippi Correctional Institution,SMCI TVC,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,TOTALS
Capacity,"4,648",108,"3,469",58,158,"3,282",0,"2,006","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,"25,737"
28-Sep-15,"3,146",80,"2,584",28,131,"2,698",97,"1,202","1,154",90,72,50,51,46,52,0,72,60,68,77,57,175,99,70,51,64,"3,992",286,321,238,292,244,271,260,247,330,245,257,276,203,262,260,"3,795",0,"1,110",999,860,826,11,5,5,1,"18,918"
29-Sep-15,"3,147",81,"2,585",29,132,"2,699",98,"1,219","1,154",90,72,50,51,46,52,0,72,60,68,77,57,175,99,70,51,64,"3,992",286,321,238,292,244,271,260,247,330,245,257,276,203,262,260,"3,795",0,"1,110",999,860,826,11,5,5,1,"18,942"
,"3,147",81,"2,585",29,132,"2,699",98,"1,230","1,154",90,72,50,51,46,52,0,72,60,68,77,57,175,99,70,51,64,0,,,,,,,,,,,,,,,,0,,,,,,0,,,,"11,155"
30-Sep-15 Avg Population,"3,121",88,"2,533",28,127,"2,619",95,"1,160",+,90,71,51,48,50,52,0,75,60,69,79,61,180,93,75,53,66,"3,992",283,330,242,288,256,266,251,246,327,250,255,269,201,263,265,"3,666",0,"1,083",963,818,802,11,4,6,1,"17,441"
