Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,534","3,381","2,315","1,846","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,096"
28-Oct-06,"4,539","3,325","2,263","1,806","1,707",85,91,94,96,95,91,98,100,102,86,85,83,215,101,92,94,99,"3,078",293,280,279,280,274,274,280,279,280,279,280,"4,869",972,859,996,128,951,963,13,5,6,2,5,62,"21,667"
29-Oct-06,"4,537","3,325","2,262","1,806","1,707",85,90,94,97,95,91,98,100,102,86,85,83,215,101,92,94,99,"3,077",293,280,279,280,274,274,280,279,280,278,280,"4,865",971,859,994,128,950,963,13,5,6,2,5,58,"21,655"
30-Oct-06,"4,536","3,338","2,256","1,809","1,781",87,99,96,101,102,101,102,102,102,91,89,87,219,102,97,102,102,"3,078",294,280,278,280,274,274,279,280,280,279,280,"4,862",971,858,993,128,948,964,13,5,6,2,5,2,"21,680"
31-Oct-06,"4,539","3,333","2,267","1,813","1,786",87,99,96,101,102,101,102,101,102,91,89,87,221,102,102,102,101,"3,075",294,280,278,280,274,273,279,280,279,278,280,"4,865",971,860,994,128,948,964,13,5,6,2,5,3,"21,699"
