date_raw,MS STATE PENITENTIARY,CENTRAL MS CORRECTIONAL FACILITY,SOUTH MS CORRECTIONAL INSTITUTION,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County (opened on May 10th),Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,East MS,Marshall County,Walnut Grove,Wilkinson County,RESITITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"5,768","3,233","2,214","2,176","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"2,750",250,250,250,250,250,250,250,250,250,250,250,"3,750","1,000","1,000",750,"1,000",24,6,12,6,6,,"21,737"
27-Jul-03,"5,682","3,183","2,152","1,974","1,344",84,64,72,86,69,69,77,84,88,66,51,62,163,79,83,61,86,"2,581",236,234,234,235,235,235,235,235,235,234,233,"3,448",727,994,736,991,16,5,8,3,5,49,"20,434"
28-Jul-03,"5,678","3,204","2,149","1,972","1,391",85,67,75,90,73,72,77,88,95,69,53,64,166,82,85,62,88,"2,582",236,234,235,234,235,235,235,235,235,235,233,"3,448",727,991,739,991,16,5,8,3,6,4,"20,450"
29-Jul-03,"5,680","3,195","2,145","1,982","1,388",85,66,75,89,73,72,77,88,97,69,53,62,168,79,85,62,88,"2,586",236,235,235,234,236,235,235,235,235,236,234,"3,457",729,995,738,995,16,5,8,3,6,5,"20,460"
30-Jul-03,"5,710","3,191","2,143","1,969","1,392",85,66,75,89,74,72,77,88,97,75,53,62,167,80,84,60,88,"2,583",236,234,235,235,235,234,234,235,235,236,234,"3,455",728,995,738,994,16,5,8,3,6,6,"20,471"
31-Jul-03,"5,694","3,191","2,152","1,961","1,398",85,66,75,87,73,72,77,88,97,75,53,62,177,80,84,59,88,"2,579",235,234,235,235,234,234,234,235,234,236,233,"3,463",728,994,748,993,16,5,8,3,6,6,"20,466"
