date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,665","3,204","1,645","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,0,"22,971"
1-Jun-08,"4,200","3,702","3,121","1,971","1,695",87,90,89,94,97,93,86,95,100,85,88,81,237,96,92,91,94,"3,071",294,280,280,280,273,273,279,277,279,279,277,"4,789",968,892,998,0,951,980,13,5,4,4,6,107,"22,675"
2-Jun-08,"4,201","3,721","3,120","1,944","1,788",91,94,93,101,101,102,99,102,101,88,92,88,245,96,100,96,99,"3,077",294,280,280,280,273,277,279,279,279,279,277,"4,788",969,889,"1,000",0,950,980,13,5,4,4,6,4,"22,662"
3-Jun-08,"4,206","3,716","3,122","1,928","1,787",91,93,93,101,102,102,99,100,101,88,92,88,246,90,100,102,99,"3,083",294,280,278,280,274,280,280,280,279,279,279,"4,795",971,889,"1,000",0,953,982,23,5,14,4,6,6,"22,672"
4-Jun-08,"4,204","3,709","3,149","1,923","1,784",90,92,96,100,100,102,99,100,101,88,92,88,246,90,100,101,99,"3,084",295,281,275,280,274,280,280,280,280,279,280,"4,798",972,893,"1,000",0,952,981,23,5,14,4,6,6,"22,686"
5-Jun-08,"4,207","3,689","3,152","1,931","1,787",90,98,96,100,100,100,99,100,101,88,93,88,246,89,100,101,98,"3,087",294,281,280,280,274,279,280,280,279,280,280,"4,806",972,894,"1,000",0,955,985,23,5,14,4,6,9,"22,697"
6-Jun-08,"4,195","3,708","3,134","1,948","1,720",82,96,96,99,98,95,98,98,100,80,85,83,240,85,94,97,94,"3,084",293,281,280,280,274,278,279,280,279,280,280,"4,809",972,895,"1,000",0,954,988,23,5,14,4,6,71,"22,698"
7-Jun-08,"4,191","3,707","3,130","1,948","1,714",82,95,96,99,97,94,98,98,100,79,85,83,239,85,94,97,93,"3,081",293,281,280,280,274,276,278,280,279,280,280,"4,806",971,894,999,0,954,988,23,5,14,4,6,72,"22,678"
8-Jun-08,"4,191","3,706","3,128","1,948","1,715",82,95,96,99,97,94,98,98,100,79,85,83,239,85,94,98,93,"3,079",293,280,280,280,274,276,278,280,278,280,280,"4,804",971,893,999,0,953,988,23,5,14,4,6,70,"22,670"
9-Jun-08,"4,192","3,712","3,122","1,975","1,773",92,97,94,98,100,98,98,100,101,86,91,92,246,88,96,100,96,"3,084",294,280,280,280,274,280,278,279,279,280,280,"4,804",971,893,999,0,953,988,22,5,14,3,6,7,"22,697"
