Location,MS STATE PENITENTIARY,CENTRAL MS CORRECTIONAL FACILITY,SOUTH MS CORRECTIONAL INSTITUTION,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County (opened on May 10th),Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,East MS,Marshall County,Walnut Grove,Wilkinson County,RESITITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"5,768","3,233","2,214","2,176","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"2,750",250,250,250,250,250,250,250,250,250,250,250,"3,750","1,000","1,000",750,"1,000",24,6,12,6,6,,"21,737"
25-Feb-04,"5,662","3,152","2,081","2,138","1,599",89,95,92,71,91,73,79,102,101,91,56,82,207,93,101,75,101,"2,742",247,249,250,249,250,249,249,250,250,250,249,"3,435",722,993,725,995,14,6,5,3,5,9,"20,837"
26-Feb-04,"5,685","3,151","2,079","2,144","1,604",89,95,96,70,91,73,79,100,100,90,56,82,214,93,101,75,100,"2,740",250,249,245,249,250,250,248,250,250,250,249,"3,432",721,993,725,993,14,6,5,3,5,9,"20,863"
27-Feb-04,"5,662","3,157","2,094","2,188","1,561",88,89,89,67,91,69,77,100,97,89,56,83,203,99,100,74,90,"2,740",250,249,245,250,249,250,248,250,249,250,250,"3,436",729,991,722,994,14,6,5,3,5,53,"20,910"
28-Feb-04,"5,659","3,158","2,095","2,188","1,557",88,89,89,67,91,69,77,100,97,89,56,83,203,99,100,74,86,"2,739",250,250,245,250,248,250,248,250,249,249,250,"3,435",728,991,722,994,14,6,5,3,5,54,"20,904"
29-Feb-04,"5,659","3,159","2,093","2,188","1,556",88,89,89,67,91,69,77,100,95,89,56,83,203,99,100,74,87,"2,739",250,250,245,250,248,250,248,250,249,249,250,"3,433",727,991,722,993,14,6,5,3,5,53,"20,899"
