date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,529","3,293","2,066","2,107","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,058",294,280,280,280,274,250,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"21,991"
1-Apr-06,"4,416","3,200","1,991","1,808","1,709",88,97,91,93,99,100,94,90,99,87,78,75,224,97,99,101,97,"3,033",294,280,280,279,274,249,277,280,279,279,262,"4,767",969,863,992,127,928,888,12,3,5,4,5,18,"20,959"
2-Apr-06,"4,415","3,199","1,991","1,808","1,708",88,97,91,93,99,100,94,90,99,87,78,75,224,97,99,100,97,"3,033",294,280,280,279,274,249,277,280,279,279,262,"4,766",969,863,991,127,928,888,12,3,5,4,5,17,"20,954"
3-Apr-06,"4,398","3,214","1,990","1,801","1,725",91,96,91,95,99,99,93,97,99,88,80,73,225,99,100,101,99,"3,041",294,279,280,279,273,247,279,280,278,279,273,"4,772",972,863,995,127,927,888,12,3,5,4,5,7,"20,965"
4-Apr-06,"4,409","3,232","1,979","1,821","1,732",91,96,91,95,98,99,94,96,102,91,79,73,225,99,101,100,102,"3,042",291,279,279,280,273,247,280,280,278,278,277,"4,770",970,863,995,127,926,889,12,3,5,4,5,7,"21,009"
5-Apr-06,"4,398","3,213","2,004","1,848","1,733",91,99,91,95,97,99,93,95,102,91,79,73,225,99,101,101,102,"3,045",290,280,279,280,268,250,280,280,280,278,280,"4,777",970,863,995,127,933,889,12,3,5,4,5,6,"21,041"
6-Apr-06,"4,408","3,211","2,000","1,849","1,729",90,99,91,94,99,98,91,94,102,91,86,72,223,99,101,97,102,"3,053",294,280,278,280,273,250,280,280,280,279,279,"4,770",970,863,994,128,925,890,12,3,5,4,5,5,"21,042"
7-Apr-06,"4,399","3,215","1,986","1,853","1,737",91,99,94,92,99,97,98,92,99,92,89,80,219,98,99,100,99,"3,049",294,278,278,280,273,249,280,280,280,279,278,"4,802",969,863,995,128,929,918,12,3,5,4,5,20,"21,078"
8-Apr-06,"4,393","3,215","1,983","1,853","1,733",91,99,94,92,99,97,98,92,99,91,89,80,217,97,99,100,99,"3,049",294,278,278,280,273,249,280,280,280,279,278,"4,800",969,862,995,128,928,918,12,3,5,4,5,24,"21,067"
9-Apr-06,"4,392","3,214","1,982","1,853","1,732",91,99,93,91,99,97,98,92,100,91,89,80,217,97,99,100,99,"3,049",294,278,278,280,273,249,280,280,280,279,278,"4,793",967,860,995,128,926,917,12,3,5,4,5,25,"21,057"
