Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,792","3,233","2,214","2,327","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"2,750",250,250,250,250,250,250,250,250,250,250,250,"5,088",960,"1,000","1,000",128,"1,000","1,000",18,6,6,6,6,,"22,244"
27-Apr-05,"4,623","2,960","2,150","1,793","1,730",91,98,88,97,97,97,94,96,102,88,87,86,208,99,99,101,102,"2,740",250,250,248,247,245,250,250,250,250,250,250,"4,774",953,871,995,128,847,980,13,6,4,3,5,7,"20,795"
28-Apr-05,"4,618","2,958","2,167","1,787","1,731",88,98,96,97,96,96,94,96,101,88,87,88,206,99,99,101,101,"2,738",249,250,248,247,246,250,250,250,249,249,250,"4,781",958,871,994,128,850,980,12,5,4,3,5,6,"20,803"
29-Apr-05,"4,600","2,962","2,164","1,804","1,706",86,96,96,89,95,95,95,94,100,87,86,86,207,99,97,101,97,"2,743",249,250,249,250,249,250,250,250,248,248,250,"4,784",957,869,995,128,854,981,12,5,4,3,5,27,"20,807"
30-Apr-05,"4,596","2,957","2,163","1,804","1,698",86,96,96,88,95,94,95,92,100,85,86,86,206,99,96,101,97,"2,736",248,249,248,250,249,248,250,249,248,247,250,"4,780",956,866,995,128,854,981,12,5,4,3,5,29,"20,780"
