date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,627","3,665","3,204","1,898","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"24,324"
10-Feb-09,"4,102","3,600","3,126","1,669","1,743",78,98,89,102,102,95,85,90,101,89,89,82,248,100,99,99,97,"2,928",279,265,266,265,259,264,266,266,266,266,266,"5,476",955,"1,360",983,"1,200",978,12,3,6,3,6,7,"22,669"
11-Feb-09,"4,099","3,617","3,125","1,670","1,767",78,98,87,102,102,102,94,97,100,92,89,82,250,102,99,98,95,"2,927",278,266,265,266,257,266,266,266,266,265,266,"5,479",957,"1,361",983,"1,201",977,12,3,6,3,6,9,"22,711"
12-Feb-09,"4,091","3,610","3,127","1,652","1,742",82,94,86,100,102,101,93,95,100,88,86,80,244,100,96,97,98,"2,929",276,266,266,266,260,266,266,265,267,265,266,"5,493",957,"1,360",983,"1,216",977,12,3,6,3,6,4,"22,666"
13-Feb-09,"4,096","3,605","3,110","1,674","1,693",82,90,85,96,95,92,93,98,99,84,83,73,242,96,93,99,93,"2,932",280,266,265,266,259,265,266,266,267,266,266,"5,481",957,"1,360",983,"1,205",976,12,3,6,3,6,67,"22,676"
14-Feb-09,"4,094","3,602","3,109","1,674","1,691",82,90,85,96,95,92,93,98,99,84,81,73,242,96,93,99,93,"2,932",280,266,265,266,259,265,266,266,267,266,266,"5,481",957,"1,360",983,"1,205",976,12,3,6,3,6,68,"22,669"
15-Feb-09,"4,092","3,602","3,108","1,674","1,688",82,90,84,96,95,92,92,98,99,84,80,73,242,96,93,99,93,"2,931",280,266,265,266,259,265,266,265,267,266,266,"5,479",956,"1,360",983,"1,204",976,12,3,6,3,6,67,"22,659"
16-Feb-09,"4,088","3,600","3,110","1,678","1,743",82,93,84,98,102,100,92,100,102,87,83,79,245,99,97,102,98,"2,927",279,266,264,266,258,265,266,265,267,266,265,"5,476",956,"1,360",983,"1,202",975,12,3,6,3,6,9,"22,649"
17-Feb-09,"4,081","3,603","3,113","1,669","1,741",82,92,92,97,102,95,91,100,100,87,85,81,245,98,96,101,97,"2,925",279,266,265,266,260,264,266,265,266,263,265,"5,471",956,"1,359",983,"1,199",974,12,3,6,3,6,9,"22,630"
18-Feb-09,"4,103","3,584","3,117","1,707","1,744",81,92,92,102,102,98,93,97,101,87,86,82,245,98,93,99,96,"2,922",277,266,266,265,260,264,266,265,266,261,266,"5,466",954,"1,359",983,"1,197",973,12,3,6,3,6,8,"22,669"
