date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,630","3,233","2,214","2,329","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"2,750",250,250,250,250,250,250,250,250,250,250,250,"5,088",960,"1,000","1,000",128,"1,000","1,000",18,6,6,6,6,,"22,084"
1-May-05,"4,597","2,955","2,162","1,804","1,693",86,96,96,88,95,94,95,92,100,85,86,86,206,99,94,100,95,"2,736",248,249,248,250,249,248,250,249,248,247,250,"4,780",956,866,995,128,854,981,11,5,3,3,5,30,"20,773"
2-May-05,"4,591","2,968","2,175","1,798","1,704",86,97,95,92,99,98,94,92,99,85,86,87,203,99,95,100,97,"2,741",249,249,248,249,248,250,250,250,249,249,250,"4,774",954,866,995,128,850,981,11,5,3,3,5,10,"20,777"
3-May-05,"4,602","2,935","2,168","1,830","1,728",88,102,94,92,99,97,94,92,100,89,87,84,216,100,95,100,99,"2,741",248,249,249,249,248,250,250,250,250,249,249,"4,776",956,867,995,128,850,980,11,5,3,3,5,4,"20,800"
4-May-05,"4,599","2,959","2,179","1,817","1,724",88,102,93,92,99,96,93,92,100,89,87,85,216,100,95,98,99,"2,739",248,250,249,247,246,250,250,250,250,250,249,"4,779",957,867,993,128,854,980,11,5,3,3,5,4,"20,816"
5-May-05,"4,579","2,987","2,170","1,811","1,723",89,102,93,92,99,96,93,92,102,89,87,85,215,100,93,98,98,"2,741",249,250,249,247,246,250,250,250,250,250,250,"4,785",958,873,993,128,854,979,11,5,3,3,5,8,"20,820"
6-May-05,"4,555","2,978","2,189","1,856","1,707",89,97,93,92,99,96,92,92,99,88,85,83,210,99,101,94,98,"2,745",249,249,249,250,249,250,250,250,250,250,249,"4,794",957,874,995,128,854,986,10,5,3,2,5,24,"20,863"
7-May-05,"4,542","2,975","2,188","1,856","1,701",89,97,93,91,99,96,92,91,99,86,85,83,209,99,101,93,98,"2,743",248,249,248,250,249,250,250,250,250,250,249,"4,792",957,873,995,128,854,985,10,5,3,2,5,26,"20,838"
8-May-05,"4,540","2,973","2,187","1,856","1,699",89,97,92,91,99,96,92,91,99,88,84,82,209,99,101,93,97,"2,743",248,249,248,250,249,250,250,250,250,250,249,"4,791",957,873,994,128,854,985,10,5,3,2,5,25,"20,829"
9-May-05,"4,557","2,976","2,185","1,848","1,716",90,102,92,90,99,96,91,92,100,89,91,80,210,100,100,97,97,"2,742",249,249,246,250,249,250,250,250,250,250,249,"4,790",956,873,992,128,855,986,10,5,3,2,5,7,"20,836"
10-May-05,"4,548","2,978","2,191","1,826","1,722",90,102,92,95,99,93,91,99,101,89,91,79,208,100,100,96,97,"2,746",248,249,250,250,249,250,250,250,250,250,250,"4,799",959,873,992,128,861,986,10,5,3,2,5,6,"20,831"
11-May-05,"4,565","2,957","2,185","1,808","1,736",90,102,96,96,99,93,91,101,101,89,91,79,212,100,100,96,100,"2,747",249,249,250,250,250,250,250,250,250,250,249,"4,807",958,873,994,127,862,993,10,5,3,2,5,6,"20,826"
12-May-05,"4,568","2,965","2,191","1,823","1,729",89,99,96,95,99,90,95,101,102,89,88,80,210,97,102,96,101,"2,747",250,250,249,250,249,250,250,250,250,250,249,"4,799",957,871,993,121,867,990,10,5,4,1,5,6,"20,843"
13-May-05,"4,583","2,972","2,183","1,801","1,686",82,93,94,93,100,90,93,99,100,83,86,76,206,95,100,96,100,"2,745",250,249,249,250,248,250,250,250,250,250,249,"4,800",956,871,993,122,870,988,9,5,3,1,5,43,"20,827"
