Location,MS STATE PENITENTIARY,CENTRAL MS CORRECTIONAL FACILITY,SOUTH MS CORRECTIONAL INSTITUTION,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County (opened on May 10th),Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,East MS,Marshall County,Walnut Grove,Wilkinson County,RESITITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"5,768","3,233","2,214","2,176","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"2,750",250,250,250,250,250,250,250,250,250,250,250,"3,750","1,000","1,000",750,"1,000",24,6,12,6,6,,"21,737"
27-Jan-04,"5,604","3,235","2,105","1,898","1,547",91,89,93,69,68,59,76,102,100,92,45,83,215,98,98,71,98,"2,741",250,249,250,249,250,250,248,250,250,247,248,"3,449",726,994,741,988,13,6,5,2,5,7,"20,604"
28-Jan-04,"5,603","3,265","2,094","1,888","1,547",90,88,93,69,66,59,79,101,102,91,44,83,214,99,98,71,100,"2,744",249,249,250,249,250,249,250,250,250,250,248,"3,446",726,993,736,991,13,6,5,2,5,6,"20,611"
29-Jan-04,"5,631","3,251","2,094","1,890","1,542",90,88,92,69,65,57,79,100,101,91,44,83,214,100,99,70,100,"2,746",250,250,250,250,249,248,250,250,249,250,250,"3,440",726,993,732,989,13,6,5,2,5,6,"20,618"
30-Jan-04,"5,625","3,256","2,065","1,915","1,476",83,87,91,68,61,55,74,97,101,87,41,76,210,95,94,62,94,"2,746",250,250,250,250,250,248,249,250,249,250,250,"3,442",726,992,735,989,13,6,5,2,5,60,"20,603"
31-Jan-04,"5,622","3,257","2,065","1,915","1,477",83,87,92,68,61,55,74,97,101,87,41,76,210,95,94,62,94,"2,744",250,250,250,250,250,248,249,249,248,250,250,"3,441",726,992,734,989,13,6,5,2,5,60,"20,599"
