date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,534","3,425","2,784","1,787","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,550"
1-Jul-07,"4,500","3,404","2,595","1,833","1,775",88,99,95,101,100,101,100,102,101,91,91,89,213,102,102,99,101,"3,070",294,280,278,279,271,273,278,280,279,279,279,"4,896",969,879,992,128,955,973,12,3,6,3,5,16,"22,106"
2-Jul-07,"4,520","3,396","2,588","1,839","1,773",91,101,95,101,99,102,100,102,96,91,91,90,213,102,102,97,100,"3,069",292,279,278,279,271,274,280,278,279,279,280,"4,890",968,876,992,128,954,972,12,3,6,3,5,13,"22,105"
3-Jul-07,"4,521","3,371","2,595","1,863","1,767",91,102,96,102,99,101,100,95,96,91,90,92,214,102,98,99,99,"3,070",293,277,279,280,270,274,280,279,279,280,279,"4,901",969,876,995,128,958,975,12,3,6,3,5,11,"22,116"
4-Jul-07,"4,514","3,366","2,592","1,865","1,765",90,102,96,102,99,101,100,95,96,91,90,92,213,102,98,99,99,"3,067",291,277,279,280,270,273,280,279,279,280,279,"4,900",969,876,995,128,958,974,12,3,6,3,5,11,"22,097"
5-Jul-07,"4,515","3,377","2,591","1,879","1,765",90,101,95,102,102,101,100,94,96,91,91,91,212,102,100,97,100,"3,056",294,278,274,280,261,274,280,279,279,278,279,"4,893",970,875,995,128,951,974,11,3,5,3,5,11,"22,103"
6-Jul-07,"4,498","3,370","2,604","1,878","1,769",91,101,95,101,101,101,100,96,97,92,91,90,212,100,100,100,101,"3,066",293,279,274,280,272,273,280,280,279,277,279,"4,887",970,873,994,128,949,973,11,3,5,3,5,11,"22,099"
7-Jul-07,"4,495","3,368","2,601","1,878","1,766",91,101,95,101,101,101,100,96,97,92,91,89,211,99,100,100,101,"3,062",293,279,274,279,270,273,280,280,279,276,279,"4,885",970,873,993,128,948,973,11,3,5,3,5,11,"22,082"
8-Jul-07,"4,494","3,369","2,598","1,878","1,762",91,101,95,101,100,101,100,96,97,92,91,87,210,99,100,100,101,"3,058",292,279,274,279,270,272,280,278,279,276,279,"4,880",969,872,993,128,946,972,11,3,5,3,5,13,"22,068"
9-Jul-07,"4,491","3,382","2,594","1,851","1,759",92,101,95,101,100,101,100,95,97,92,90,87,209,99,101,100,99,"3,063",294,279,274,279,270,273,280,279,279,277,279,"4,891",969,874,995,128,954,971,11,3,5,3,5,15,"22,062"
