date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,Youthful Offender Unit,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,557",42,"3,282","1,818","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,611"
28-Jan-13,"3,385","3,233",22,"3,243","2,185","1,454",92,64,71,76,64,59,75,66,78,77,92,85,233,100,72,69,81,"4,362",299,368,280,300,280,279,274,280,336,281,280,279,247,278,301,"4,276",0,"1,116",996,"1,266",898,14,6,4,4,0,11,"22,185"
29-Jan-13,"3,358","3,233",22,"3,243","2,185","1,450",92,62,72,77,64,59,75,65,80,74,92,87,233,100,70,68,80,"4,347",299,367,279,300,280,280,274,280,337,269,279,278,247,279,299,"4,282",0,"1,116",996,"1,272",898,14,6,4,4,0,12,"22,146"
30-Jan-13,"3,359","3,303",22,"3,241","2,173","1,457",92,61,72,81,70,60,75,65,77,74,91,87,232,100,70,68,82,"4,361",301,367,279,300,279,280,274,280,337,280,280,277,247,278,302,"4,271",0,"1,114",998,"1,257",902,14,6,4,4,0,7,"22,208"
31-Jan-13,"3,357","3,300",22,"3,241","2,150","1,440",92,61,72,81,70,60,75,65,77,74,74,87,233,100,70,68,81,"4,327",301,279,367,279,279,280,274,280,337,274,273,278,247,279,300,"4,271",0,"1,115",999,"1,254",903,14,6,4,4,0,12,"22,151"
Avg Population,"3,357","3,342",19,"3,237","2,139","1,437",89,65,72,75,66,59,67,69,82,76,91,89,233,97,69,58,83,"4,333",299,361,279,297,277,277,274,279,335,278,279,277,249,273,299,"4,300",0,"1,118",997,"1,284",901,12,5,5,3,0,22,"22,200"
