date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,665","3,204","1,586","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,0,"22,912"
19-Jan-08,"4,267","3,443","3,109","1,872","1,679",81,97,90,91,88,88,94,90,96,81,82,82,247,91,95,92,94,"3,071",294,278,279,278,271,276,280,280,278,279,278,"4,764",965,871,992,0,944,992,12,6,4,2,5,108,"22,330"
20-Jan-08,"4,266","3,443","3,109","1,872","1,679",81,97,90,91,88,88,94,90,96,81,82,82,247,91,95,92,94,"3,070",294,278,279,278,271,276,280,280,278,278,278,"4,760",963,870,992,0,943,992,12,6,4,2,5,106,"22,322"
21-Jan-08,"4,261","3,440","3,109","1,872","1,777",91,100,96,95,90,95,101,96,100,90,84,90,254,95,101,98,101,"3,069",294,278,279,278,271,276,279,280,278,278,278,"4,759",963,869,992,0,943,992,12,6,4,2,5,5,"22,309"
22-Jan-08,"4,248","3,469","3,090","1,877","1,767",90,99,95,92,88,93,99,96,100,89,87,90,253,100,100,98,98,"3,064",293,278,278,278,271,276,279,279,277,278,277,"4,767",967,869,997,0,952,982,12,6,4,2,5,7,"22,306"
23-Jan-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jan-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jan-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jan-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jan-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
