date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,529","3,293","2,066","1,953","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,058",294,280,280,280,274,250,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"21,837"
10-Jun-06,"4,507","3,183","1,987","1,745","1,697",85,96,90,96,93,95,91,95,100,86,85,82,209,101,101,100,92,"3,049",292,280,279,280,272,250,278,280,279,279,280,"4,870",972,872,994,128,952,952,13,4,5,4,5,65,"21,121"
11-Jun-06,"4,505","3,181","1,987","1,745","1,697",85,96,90,95,93,95,91,95,100,86,85,82,209,101,101,100,93,"3,049",292,280,279,280,272,250,278,280,279,279,280,"4,869",972,872,994,128,951,952,13,4,5,4,5,64,"21,115"
12-Jun-06,"4,494","3,212","1,995","1,721","1,759",91,102,96,99,98,98,99,99,100,87,85,82,217,102,102,102,100,"3,044",293,279,278,280,271,247,279,279,279,279,280,"4,863",968,872,995,128,948,952,13,4,5,4,5,4,"21,110"
13-Jun-06,"4,506","3,235","1,986","1,696","1,767",91,102,95,102,96,101,98,102,102,91,83,82,219,99,101,101,102,"3,041",294,279,278,279,273,246,277,278,280,279,278,"4,858",967,870,994,128,948,951,13,4,5,4,5,7,"21,114"
14-Jun-06,"4,496","3,246","1,996","1,679","1,773",91,102,95,102,102,101,98,102,102,90,84,82,218,99,101,102,102,"3,041",294,280,279,279,273,250,271,278,279,280,278,"4,861",970,870,995,128,950,948,12,3,5,4,5,8,"21,117"
15-Jun-06,"4,502","3,251","2,006","1,674","1,769",91,102,95,102,102,100,98,102,102,89,84,81,220,99,100,101,101,"3,037",294,276,277,278,273,250,272,279,278,280,280,"4,856",968,869,993,128,947,951,12,3,5,4,5,10,"21,122"
16-Jun-06,"4,484","3,274","2,014","1,659","1,699",81,95,89,99,99,93,93,95,101,83,79,85,217,95,95,100,100,"3,045",294,277,278,278,275,249,276,279,279,280,280,"4,849",972,869,992,127,941,948,12,3,5,4,5,78,"21,119"
17-Jun-06,"4,479","3,274","2,013","1,659","1,697",81,95,90,97,99,93,93,95,100,83,79,85,217,95,95,100,100,"3,039",294,275,278,278,274,249,276,279,276,280,280,"4,846",972,869,990,127,941,947,12,3,5,4,5,76,"21,100"
18-Jun-06,"4,478","3,274","2,012","1,659","1,695",81,95,90,97,99,93,92,95,100,83,79,85,217,95,94,100,100,"3,038",294,275,278,278,274,249,275,279,276,280,280,"4,841",970,868,989,127,941,946,11,3,4,4,5,76,"21,089"
