Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,665","3,282","1,736","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,611"
28-Sep-12,"3,373","3,361","3,174","2,208","1,534",91,73,84,85,71,71,77,79,88,78,91,77,242,95,75,59,98,"4,356",300,368,279,300,279,277,275,280,340,280,279,278,239,280,302,"4,136",0,"1,199","1,000","1,032",905,14,5,6,3,0,22,"22,178"
29-Sep-12,"3,367","3,355","3,170","2,208","1,533",91,73,84,85,71,69,77,79,88,78,91,77,242,95,76,59,98,"4,351",300,368,279,300,279,277,274,280,339,280,278,278,238,280,301,"4,134",0,"1,199",999,"1,031",905,14,5,6,3,0,18,"22,150"
30-Sep-12,"3,362","3,353","3,170","2,208","1,531",91,73,84,85,70,69,77,79,88,78,91,77,242,95,76,58,98,"4,350",300,367,279,300,279,277,274,280,339,280,278,278,238,280,301,"4,134",0,"1,199",999,"1,031",905,14,5,6,3,0,17,"22,139"
Avg Population,"3,378","3,293","3,184","2,154","1,543",91,72,76,86,72,71,81,77,90,78,91,84,246,97,78,59,95,"4,350",300,368,279,300,279,279,274,279,339,279,280,279,237,279,299,"4,180",0,"1,215",999,"1,062",904,14,5,6,3,0,18,"22,112"
