date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,534","3,381","2,484","1,727","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,146"
28-Feb-07,"4,453","3,441","2,310","1,807","1,771",92,100,95,102,100,99,101,102,100,90,89,85,215,101,102,98,100,"3,074",293,280,278,280,274,273,276,280,281,279,280,"4,905",972,890,993,128,955,967,12,3,6,3,5,5,"21,783"
Avg Population,"4,476","3,412","2,288","1,876","1,728",89,97,94,100,98,99,98,95,101,89,86,80,210,99,97,98,100,"3,069",293,278,278,279,272,273,278,279,279,279,280,"4,859",969,863,994,128,945,959,12,4,6,3,5,33,"21,758"
