date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,449","3,204","1,539","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,763",294,280,300,280,280,274,280,355,280,280,280,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"24,232"
28-Nov-10,"3,173","3,173","3,168","1,642","1,565",75,83,67,84,75,80,90,80,98,86,88,79,218,98,85,80,99,"3,005",234,223,238,224,224,220,223,283,225,224,223,224,240,"5,284",903,"1,360",938,"1,198",885,8,4,2,2,5,5,"21,028"
29-Nov-10,"3,159","3,195","3,172","1,645","1,576",75,90,72,84,74,80,90,85,97,85,87,79,215,98,88,79,98,"3,003",234,223,237,223,224,220,222,283,224,224,224,224,241,"5,270",902,"1,359",929,"1,195",885,8,4,2,2,5,5,"21,038"
30-Nov-10,"3,201","3,186","3,179","1,615","1,557",75,90,72,84,74,79,89,82,97,84,91,63,215,97,88,79,98,"3,004",234,223,237,223,224,219,223,284,224,224,225,223,241,"5,269",902,"1,359",929,"1,195",884,8,4,2,2,5,7,"21,031"
Avg Population,"3,231","3,162","3,168","1,616","1,555",76,82,73,87,76,76,91,81,98,85,86,77,215,96,80,78,97,"3,005",234,224,239,223,223,219,223,283,225,224,224,223,241,"5,262",902,"1,359",936,"1,199",868,9,5,3,2,5,11,"21,024"
