date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,630","3,219","2,306","2,240","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"2,968",294,250,250,280,274,250,280,280,280,280,250,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,301"
1-Aug-05,"4,521","3,037","2,145","1,735","1,688",88,101,88,90,101,92,90,99,102,89,75,72,213,99,99,93,97,"2,819",247,249,249,250,268,250,249,280,250,278,249,"4,872",968,875,995,128,922,984,10,3,3,4,5,7,"20,839"
2-Aug-05,"4,478","3,067","2,183","1,710","1,691",88,101,88,90,101,91,90,100,102,89,73,72,213,100,99,93,101,"2,823",248,249,249,249,273,250,246,280,250,279,250,"4,872",966,875,995,128,920,988,9,2,3,4,5,6,"20,844"
3-Aug-05,"4,431","3,031","2,239","1,721","1,712",88,101,96,91,100,90,90,100,101,89,78,72,224,100,98,93,101,"2,822",247,250,249,249,272,248,248,280,250,279,250,"4,869",967,875,995,128,918,986,9,2,3,4,5,5,"20,844"
4-Aug-05,"4,463","3,058","2,212","1,681","1,709",88,101,95,89,99,90,88,99,102,90,78,72,224,99,98,95,102,"2,836",249,250,249,249,270,247,262,280,250,280,250,"4,850",967,874,993,128,919,969,9,2,3,4,5,4,"20,827"
5-Aug-05,"4,462","3,047","2,191","1,677","1,675",88,100,95,87,98,86,87,98,100,87,78,70,217,95,96,92,101,"2,856",249,250,250,249,272,246,280,280,250,280,250,"4,856",967,874,994,128,915,978,9,2,3,4,5,45,"20,823"
6-Aug-05,"4,458","3,043","2,187","1,677","1,672",88,100,95,87,97,86,86,98,100,87,77,70,217,95,96,92,101,"2,855",249,250,250,249,272,245,280,280,250,280,250,"4,855",967,874,993,128,915,978,9,2,3,4,5,45,"20,806"
7-Aug-05,"4,457","3,042","2,185","1,677","1,670",88,100,95,87,97,86,86,98,99,87,76,70,217,95,96,92,101,"2,854",249,250,250,249,271,245,280,280,250,280,250,"4,853",967,872,993,128,915,978,9,2,3,4,5,44,"20,796"
8-Aug-05,"4,472","3,050","2,183","1,644","1,702",91,102,95,89,97,87,87,101,100,90,75,72,223,95,102,95,101,"2,854",248,250,248,249,272,247,280,280,250,280,250,"4,854",966,873,993,128,916,978,11,4,3,4,5,7,"20,782"
9-Aug-05,"4,487","3,042","2,180","1,611","1,700",89,102,94,90,96,85,87,101,102,91,74,72,223,94,101,98,101,"2,854",245,250,249,248,272,250,280,280,250,280,250,"4,851",965,873,991,128,915,979,11,4,3,4,5,8,"20,749"
10-Aug-05,"4,483","3,053","2,180","1,611","1,697",88,101,94,90,95,87,87,101,102,91,74,72,223,94,101,98,99,"2,857",249,250,249,248,272,250,279,280,250,280,250,"4,857",967,873,990,128,914,985,11,4,3,4,5,8,"20,762"
11-Aug-05,"4,473","3,064","2,178","1,647","1,694",89,101,94,90,95,88,87,101,102,90,74,71,222,93,101,97,99,"2,856",249,250,249,248,272,250,278,280,250,280,250,"4,855",967,869,992,128,914,985,11,4,3,4,5,8,"20,791"
12-Aug-05,"4,466","3,042","2,175","1,685","1,662",86,96,88,90,95,90,86,99,102,89,73,71,215,90,100,95,97,"2,854",250,248,249,250,271,249,279,280,250,278,250,"4,865",968,871,994,128,920,984,13,4,5,4,5,41,"20,808"
13-Aug-05,"4,463","3,041","2,175","1,685","1,658",86,96,88,90,95,90,86,99,102,88,72,71,215,90,99,95,96,"2,852",249,247,249,250,271,249,279,280,250,278,250,"4,864",968,871,993,128,920,984,13,4,5,4,5,43,"20,799"
