date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,425","2,884","1,606","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,,"22,340"
10-Sep-07,"4,432","3,411","2,771","1,843","1,768",89,99,85,101,100,101,100,100,102,90,90,91,218,101,99,100,102,"3,073",293,280,280,280,272,273,278,278,279,280,280,"4,751",963,885,994,0,923,986,14,5,5,4,5,10,"22,078"
11-Sep-07,"4,422","3,428","2,778","1,825","1,764",91,99,86,101,101,100,101,100,102,90,88,90,218,100,99,99,99,"3,075",294,280,280,280,272,273,280,278,279,280,279,"4,768",972,889,994,0,921,992,14,5,5,4,5,10,"22,089"
12-Sep-07,"4,434","3,448","2,777","1,814","1,768",91,102,85,100,101,100,101,100,100,92,89,91,219,99,99,101,98,"3,069",293,279,279,280,273,273,279,274,279,280,280,"4,754",967,885,993,0,921,988,14,5,5,4,5,9,"22,092"
13-Sep-07,"4,440","3,463","2,771","1,856","1,752",90,102,85,100,98,100,101,100,98,91,89,91,219,96,99,95,98,"3,076",293,278,279,280,274,274,280,279,279,280,280,"4,751",966,885,992,0,918,990,14,5,5,4,5,12,"22,140"
14-Sep-07,"4,432","3,465","2,776","1,837","1,724",80,97,87,100,101,95,100,96,102,87,89,87,214,97,98,94,100,"3,080",291,278,280,280,274,280,280,279,279,279,280,"4,763",971,888,996,0,919,989,14,5,5,4,5,50,"22,146"
15-Sep-07,"4,429","3,466","2,778","1,837","1,718",80,97,87,100,99,95,100,94,102,86,89,87,214,97,98,93,100,"3,077",291,277,280,280,274,280,280,279,278,279,279,"4,760",971,887,994,0,919,989,14,5,5,4,5,51,"22,135"
16-Sep-07,"4,425","3,465","2,776","1,837","1,716",80,97,87,100,99,95,100,94,102,86,89,87,212,97,98,93,100,"3,076",291,277,280,279,274,280,280,279,278,279,279,"4,759",970,887,994,0,919,989,14,5,5,4,5,49,"22,122"
17-Sep-07,"4,409","3,463","2,782","1,862","1,780",92,101,91,102,100,100,100,102,102,90,89,91,218,99,100,101,102,"3,084",292,280,280,280,274,280,280,280,280,279,279,"4,762",972,884,994,0,924,988,14,5,5,4,5,6,"22,167"
18-Sep-07,"4,425","3,475","2,784","1,846","1,782",92,102,93,100,100,100,100,102,102,90,88,90,219,102,101,100,101,"3,074",293,277,279,280,271,278,279,280,278,280,279,"4,764",968,883,992,0,926,995,14,5,5,4,5,6,"22,175"
