Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,529","3,293","2,155","1,824","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"21,821"
1-Sep-06,"4,519","3,245","2,081","1,811","1,770",91,99,93,102,101,101,101,95,102,92,86,88,221,102,94,100,102,"3,080",294,279,279,280,273,277,280,280,280,278,280,"4,890",971,868,994,128,954,975,11,5,3,3,5,5,"21,417"
2-Sep-06,"4,516","3,246","2,077","1,811","1,767",91,99,93,102,100,101,101,94,102,92,86,88,220,102,94,100,102,"3,078",293,279,279,280,273,277,280,280,279,278,280,"4,887",971,867,994,128,953,974,11,5,3,3,5,6,"21,404"
3-Sep-06,"4,512","3,245","2,077","1,811","1,762",91,99,93,102,100,101,101,94,100,92,86,86,219,102,94,100,102,"3,077",293,279,279,280,273,277,280,280,279,277,280,"4,880",969,866,993,128,951,973,11,5,3,3,5,5,"21,385"
4-Sep-06,"4,512","3,241","2,077","1,811","1,760",91,99,93,102,100,101,100,94,100,92,85,86,219,102,94,100,102,"3,071",293,277,278,280,272,277,280,280,277,277,280,"4,879",968,866,993,128,951,973,11,5,3,3,5,5,"21,372"
5-Sep-06,"4,510","3,254","2,071","1,809","1,756",89,99,96,102,99,99,100,95,101,92,84,86,220,102,93,100,99,"3,070",290,279,277,279,272,277,280,280,280,276,280,"4,875",968,867,993,128,950,969,11,5,3,3,5,2,"21,363"
6-Sep-06,"4,509","3,269","2,077","1,814","1,751",89,100,96,102,98,98,100,97,101,92,83,85,219,98,94,100,99,"3,077",294,279,277,279,273,277,279,280,280,279,280,"4,865",968,866,992,128,950,961,11,5,3,3,5,4,"21,382"
7-Sep-06,"4,499","3,284","2,075","1,796","1,755",92,100,96,96,100,99,100,97,101,92,82,85,219,100,98,100,98,"3,082",293,280,280,278,273,279,280,280,280,279,280,"4,868",971,866,995,128,946,962,11,5,3,3,5,3,"21,378"
8-Sep-06,"4,537","3,241","2,076","1,803","1,723",90,98,94,92,99,96,102,100,98,87,80,85,210,91,98,101,102,"3,078",292,280,280,279,273,275,280,280,280,279,280,"4,873",971,866,995,128,946,967,13,5,6,2,5,52,"21,401"
9-Sep-06,"4,534","3,241","2,073","1,803","1,722",90,98,94,92,99,96,102,100,97,87,80,84,211,91,98,101,102,"3,077",292,279,280,279,273,275,280,280,280,279,280,"4,871",971,865,995,128,945,967,13,5,6,2,5,51,"21,390"
