date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,665","3,204","1,661","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,0,"22,987"
19-Feb-08,"4,216","3,604","3,064","1,914","1,762",90,93,84,101,101,97,93,97,99,88,79,92,254,99,101,94,100,"3,079",294,280,281,279,269,280,280,279,280,278,279,"4,763",968,859,999,0,946,991,13,5,6,2,5,4,"22,424"
20-Feb-08,"4,221","3,587","3,089","1,918","1,766",91,93,85,101,101,96,93,97,101,88,79,92,254,99,100,94,102,"3,082",294,280,281,280,271,280,280,279,280,278,279,"4,766",968,863,"1,000",0,948,987,13,5,6,2,5,4,"22,451"
21-Feb-08,"4,228","3,590","3,080","1,918","1,767",91,98,86,102,102,97,93,95,100,87,79,92,256,100,97,93,99,"3,078",294,280,279,279,271,279,279,278,280,280,279,"4,770",968,868,999,0,944,991,13,5,6,2,5,3,"22,452"
22-Feb-08,"4,216","3,601","3,085","1,910","1,714",86,98,84,100,101,97,92,92,96,80,76,90,249,97,91,91,94,"3,081",294,280,279,278,273,279,279,280,280,280,279,"4,782",971,867,998,0,950,996,13,5,6,2,5,56,"22,463"
23-Feb-08,"4,212","3,600","3,076","1,910","1,712",86,98,84,99,101,97,92,92,96,80,76,90,248,97,91,91,94,"3,081",294,280,279,278,273,279,279,280,280,280,279,"4,780",971,867,998,0,950,994,13,5,6,2,5,56,"22,445"
24-Feb-08,"4,211","3,599","3,080","1,910","1,706",86,98,84,95,101,95,92,92,96,80,77,90,247,97,91,91,94,"3,081",294,280,279,278,273,279,279,280,280,280,279,"4,778",971,867,998,0,949,993,13,5,6,2,5,55,"22,438"
25-Feb-08,"4,208","3,587","3,088","1,919","1,768",92,102,88,97,102,100,92,95,97,89,77,92,255,99,97,93,101,"3,086",294,280,280,280,274,279,280,279,280,280,280,"4,778",971,865,999,0,949,994,13,5,6,2,5,4,"22,456"
26-Feb-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Feb-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
