Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,Youthful Offender Unit,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,557",42,"3,282","1,872","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,681"
28-Mar-13,"3,382","3,349",29,"3,203","2,350","1,569",91,82,74,82,80,77,74,84,84,81,92,87,250,102,77,72,80,"4,368",300,366,279,299,278,279,274,280,336,280,280,280,260,278,299,"4,316",0,"1,124",996,"1,295",901,23,4,6,4,0,9,"22,589"
29-Mar-13,"3,371","3,339",29,"3,209","2,357","1,551",90,78,70,81,79,77,73,79,85,81,90,92,249,101,74,72,80,"4,368",300,369,280,298,277,280,274,280,336,279,280,280,258,276,301,"4,317",0,"1,124",998,"1,293",902,22,3,6,4,0,9,"22,563"
30-Mar-13,"3,367","3,333",29,"3,204","2,357","1,547",90,78,70,81,79,77,73,79,82,81,90,92,249,100,74,72,80,"4,361",299,369,280,298,277,279,274,280,336,278,280,280,256,276,299,"4,316",0,"1,123",998,"1,293",902,38,3,6,4,0,25,"22,552"
31-Mar-13,"3,366","3,333",29,"3,204","2,360","1,547",90,78,70,81,79,77,73,79,82,81,90,92,249,100,74,72,80,"4,356",299,369,280,298,277,279,274,280,336,278,279,280,255,276,296,"4,313",0,"1,122",997,"1,292",902,39,3,6,4,0,26,"22,547"
 Avg Population,"3,367","3,269",27,"3,215","2,327","1,540",89,75,72,78,81,73,75,78,85,80,91,90,247,99,77,69,84,"4,362",298,368,279,299,279,280,274,279,337,278,280,279,254,279,299,"4,311",0,"1,122",997,"1,291",902,34,4,6,4,0,20,"22,453"
