date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,665","3,282","1,736","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,611"
28-Aug-12,"3,387","3,295","3,187","2,116","1,579",90,76,75,84,67,75,83,80,94,74,89,92,252,98,82,69,99,"4,352",301,367,279,300,279,280,274,280,341,278,280,280,237,278,298,"4,161",0,"1,229","1,000","1,036",896,13,6,4,3,0,8,"22,098"
29-Aug-12,"3,395","3,263","3,188","2,139","1,585",92,75,75,84,67,75,83,79,92,82,89,92,252,99,81,69,99,"4,355",300,369,279,299,280,280,274,280,340,279,280,279,237,279,300,"4,162",0,"1,229","1,000","1,037",896,15,6,6,3,0,7,"22,109"
30-Aug-12,"3,397","3,244","3,181","2,149","1,585",90,73,75,89,67,75,102,79,91,82,91,92,252,99,81,48,99,"4,342",299,366,279,300,278,280,270,279,340,280,280,279,236,277,299,"4,187",0,"1,220","1,000","1,071",896,15,6,6,3,0,9,"22,109"
31-Aug-12,"3,396","3,267","3,177","2,166","1,576",90,73,71,88,68,75,101,79,90,83,91,92,250,99,80,47,99,"4,343",299,366,279,300,278,280,274,279,338,280,280,279,235,276,300,"4,175",0,"1,215","1,000","1,063",897,15,6,6,3,0,7,"22,122"
 Avg Population,"3,365","3,220","3,204","2,109","1,583",90,76,76,84,73,77,81,81,93,77,92,91,244,99,83,70,98,"4,348",300,368,280,299,279,279,274,279,339,280,279,279,235,279,300,"4,206",0,"1,256",998,"1,051",901,12,5,4,3,0,14,"22,061"
