date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,Youthful Offender Unit,CMCF TVC,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore TVC,Leflore TVC Support,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Rankin RID,Flowood TVC,Simpson TVC,Simpson TVC Support,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,TOTALS
Capacity,3590,"3,858",58,,"3,082","1,781","1,348",0,0,96,102,102,0,0,82,20,102,92,93,93,182,28,50,82,20,102,102,0,"4,494",300,369,280,310,280,280,274,280,355,280,280,326,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,"24,199"
11-Dec-16,3362,"3,272",30,1,"3,061","1,266",919,0,0,62,76,47,0,0,58,9,71,72,84,49,155,2,27,53,15,75,64,0,"3,962",239,290,247,271,267,224,272,279,350,200,274,321,226,241,261,"3,066",0,"1,172",999,0,895,13,5,6,2,"18,952"
12-Dec-16,3358,"3,278",30,1,"3,059","1,298",929,0,0,66,75,47,0,0,59,9,71,77,90,49,154,2,26,51,15,74,64,0,"3,963",238,294,247,271,267,224,272,279,349,200,273,321,226,241,261,"3,070",0,"1,171",999,0,900,13,5,6,2,"18,999"
13-Dec-16,"3,347","3,309",30,1,"3,055","1,291",921,0,0,65,76,48,0,0,57,9,71,77,90,49,150,2,26,50,13,74,64,0,"3,947",238,294,245,270,262,224,274,279,347,198,273,321,220,241,261,"3,066",0,"1,170",997,0,899,13,5,6,2,"18,980"
14-Dec-16,3350,"3,329",30,1,"3,059","1,292",914,0,0,64,75,60,0,0,56,9,69,77,78,47,153,2,26,51,13,74,60,0,"3,941",238,294,245,267,261,223,274,280,349,199,272,319,220,241,259,"3,060",0,"1,168",997,0,895,13,5,6,2,"18,989"
15-Dec-16,3348,"3,368",30,2,"3,057","1,267",923,0,0,64,77,60,0,0,54,9,69,80,78,47,155,2,26,51,13,74,64,0,"3,933",240,293,240,267,260,223,274,279,348,199,272,319,220,241,258,"3,061",0,"1,169","1,000",0,892,13,5,6,2,"19,002"
16-Dec-16,3342,"3,327",30,5,"3,063","1,275",957,0,0,64,77,60,0,0,63,9,73,79,77,47,157,2,26,70,13,76,64,0,"3,938",240,292,240,267,259,222,272,278,352,200,272,319,227,241,257,"3,075",0,"1,181","1,000",0,894,13,5,6,2,"19,025"
