Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,627","3,665","3,204","1,752","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"24,178"
28-May-09,"4,103","3,414","3,069","1,576","1,592",78,85,75,80,70,91,77,81,87,82,90,85,248,96,87,83,97,"2,927",281,265,265,266,259,264,266,266,266,266,263,"5,492",957,"1,360",983,"1,221",971,10,4,4,2,6,12,"22,201"
29-May-09,"4,103","3,419","3,054","1,593","1,518",74,80,71,79,68,88,69,73,87,73,86,79,241,93,87,75,95,"2,920",280,264,265,263,257,266,266,265,266,265,263,"5,494",954,"1,361",982,"1,222",975,9,3,4,2,6,84,"22,200"
30-May-09,"4,097","3,417","3,054","1,593","1,514",74,80,71,78,68,88,69,73,87,72,86,79,240,92,87,75,95,"2,920",280,264,265,263,257,266,266,265,266,265,263,"5,489",953,"1,361",979,"1,222",974,9,3,4,2,6,72,"22,171"
31-May-09,"4,096","3,417","3,053","1,593","1,515",74,80,71,78,68,88,68,73,87,72,86,79,241,93,87,75,95,"2,919",280,264,265,263,257,266,266,265,266,264,263,"5,487",953,"1,360",978,"1,222",974,9,3,4,2,6,72,"22,167"
Avg Population,"4,108","3,444","3,092","1,663","1,558",78,84,73,84,76,86,80,81,93,75,81,74,247,94,83,75,93,"2,923",279,265,264,265,258,265,266,265,266,265,265,"5,491",955,"1,362",982,"1,217",975,10,4,4,2,6,24,"22,319"
