date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,529","3,233","2,306","2,177","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,058",294,280,280,280,274,250,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,241"
19-Jan-06,"4,297","3,203","2,098","1,607","1,735",88,97,91,99,97,102,97,100,98,90,77,83,220,97,99,98,102,"3,040",292,280,280,278,273,248,277,278,276,278,280,"4,770",971,834,994,128,918,925,14,4,5,5,5,4,"20,773"
20-Jan-06,"4,293","3,209","2,127","1,603","1,632",80,94,81,95,90,94,85,90,95,86,76,79,213,91,93,94,96,"3,031",289,280,280,277,271,247,277,278,275,278,279,"4,764",969,831,992,127,923,922,15,4,6,5,5,102,"20,781"
21-Jan-06,"4,292","3,205","2,124","1,603","1,628",80,94,81,93,90,94,85,90,95,86,76,78,213,90,93,94,96,"3,025",287,280,279,277,271,245,276,278,275,278,279,"4,761",969,831,991,127,923,920,17,4,6,7,5,102,"20,762"
22-Jan-06,"4,289","3,205","2,124","1,603","1,626",80,94,82,93,90,94,85,90,94,86,75,78,213,90,92,94,96,"3,025",287,280,279,277,271,245,276,278,275,278,279,"4,760",968,830,992,127,923,920,17,4,6,7,5,101,"20,755"
23-Jan-06,"4,305","3,193","2,115","1,577","1,726",88,97,91,97,97,98,93,102,96,90,76,80,226,95,98,100,102,"3,039",287,280,279,279,274,246,280,280,276,280,278,"4,760",966,830,992,127,922,923,17,4,6,7,5,5,"20,742"
24-Jan-06,"4,292","3,158","2,126","1,572","1,739",88,101,90,98,96,102,97,100,101,89,76,81,226,97,97,99,101,"3,041",294,279,279,279,272,245,278,280,276,280,279,"4,761",966,831,994,128,920,922,15,4,6,5,5,8,"20,717"
25-Jan-06,"4,330","3,157","2,090","1,595","1,752",87,101,90,102,97,102,96,99,101,92,81,82,226,97,101,98,100,"3,041",293,279,279,275,273,249,278,280,276,280,279,"4,758",964,833,992,128,919,922,15,4,6,5,5,7,"20,750"
26-Jan-06,"4,306","3,180","2,099","1,585","1,741",86,101,90,102,96,98,94,99,100,92,80,81,224,99,101,98,100,"3,045",292,277,277,279,273,249,280,280,279,280,279,"4,766",972,833,990,128,922,921,15,4,6,5,5,9,"20,751"
27-Jan-06,"4,328","3,189","2,087","1,599","1,659",81,98,89,94,88,92,89,90,98,84,79,76,218,97,97,95,94,"3,047",293,279,276,279,274,249,280,280,280,280,277,"4,756",970,831,993,128,913,921,14,3,6,5,6,82,"20,767"
