date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,Youthful Offender Unit,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,557",42,"3,282","1,872","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,681"
28-Apr-13,"3,365","3,365",28,"3,239","2,321","1,572",92,76,80,86,85,72,77,80,92,78,92,83,242,94,82,75,86,"4,422",299,366,279,299,279,279,274,280,353,279,280,278,298,280,299,"4,279",0,"1,124",999,"1,268",888,23,3,6,3,0,11,"22,614"
29-Apr-13,"3,364","3,365",29,"3,240","2,328","1,575",92,76,80,87,85,72,76,80,92,80,92,83,242,95,82,76,85,"4,418",298,366,279,297,279,279,274,280,351,279,280,278,298,280,300,"4,275",0,"1,123",999,"1,266",887,24,3,6,3,0,12,"22,618"
30-Apr-13,"3,354","3,390",29,"3,236","2,316","1,558",92,74,79,87,84,72,72,79,92,80,90,85,240,90,84,75,83,"4,418",298,367,279,300,280,278,274,280,353,278,280,278,296,280,297,"4,278",0,"1,122",997,"1,270",889,23,3,5,3,0,12,"22,602"
Avg Population,"3,372","3,333",27,"3,232","2,364","1,549",92,75,76,81,81,74,76,79,88,79,90,86,240,97,79,71,84,"4,405",298,368,279,299,279,280,274,280,346,279,279,279,285,279,300,"4,309",0,"1,123",997,"1,292",898,25,4,5,3,0,13,"22,617"
