Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,515","3,124","1,589","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,0,"22,685"
28-Nov-07,"4,325","3,480","3,002","1,789","1,816",91,102,96,102,100,99,99,102,101,92,93,87,251,99,102,101,99,"3,083",293,279,279,280,273,280,280,279,280,280,280,"4,793",970,884,997,0,943,999,12,5,4,3,5,10,"22,315"
29-Nov-07,"4,297","3,485","3,032","1,795","1,816",91,102,95,102,100,99,99,102,101,91,93,87,253,97,102,101,101,"3,078",292,279,279,280,271,280,280,279,279,280,279,"4,801",973,885,"1,000",0,946,997,12,5,4,3,5,14,"22,335"
30-Nov-07,"4,296","3,499","3,049","1,778","1,820",92,102,96,100,100,101,98,101,101,91,92,93,253,100,100,101,99,"3,079",291,280,279,280,273,280,280,279,278,279,280,"4,804",973,887,998,0,950,996,12,5,4,3,5,11,"22,353"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Population,"4,362","3,478","3,002","1,773","1,798",90,100,95,101,100,99,99,101,100,91,90,89,244,100,101,100,100,"3,081",294,280,279,279,272,279,280,280,279,279,280,"4,794",971,888,997,0,943,996,13,5,5,3,5,15,"22,321"
