date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,449","3,204","1,492","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,138",294,280,280,280,274,280,330,280,280,280,280,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"23,560"
28-Jun-10,"3,411","3,329","3,169","1,549","1,633",71,84,66,93,72,97,95,83,94,88,91,92,236,98,83,92,98,"2,522",235,224,222,224,219,224,282,223,224,221,224,"5,290",902,"1,356",900,"1,181",951,6,2,2,2,6,6,"20,921"
29-Jun-10,"3,406","3,356","3,170","1,531","1,630",71,84,68,92,72,97,94,83,95,88,91,92,232,98,83,92,98,"2,522",234,224,222,224,219,223,282,223,224,223,224,"5,295",902,"1,355",900,"1,187",951,6,2,2,2,6,4,"20,926"
30-Jun-10,"3,406","3,340","3,155","1,542","1,644",71,84,68,95,79,101,94,83,95,88,91,92,235,96,82,93,97,"2,519",234,224,221,223,219,223,282,224,224,223,222,"5,307",902,"1,360",900,"1,195",950,6,2,2,2,6,5,"20,930"
Avg Population,"3,477","3,273","3,159","1,527","1,593",71,80,71,83,72,87,92,81,96,87,90,88,235,99,83,90,90,"2,525",234,223,223,224,219,224,283,224,224,224,224,"5,295",901,"1,361",899,"1,183",950,7,2,3,2,6,22,"20,883"
