date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,449","3,204","1,485","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,163",294,280,280,280,274,280,355,280,280,280,280,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"23,578"
28-Aug-10,"3,471","3,242","3,166","1,695","1,624",75,88,72,97,73,90,90,86,97,89,90,92,225,93,86,83,98,"2,525",234,224,224,224,217,223,284,226,224,222,223,"5,302",901,"1,358",901,"1,191",951,9,3,4,2,6,32,"21,072"
29-Aug-10,"3,470","3,244","3,164","1,695","1,625",75,88,72,97,73,90,90,86,97,89,90,92,226,93,86,83,98,"2,524",234,223,224,224,217,223,284,226,224,222,223,"5,302",901,"1,359",900,"1,191",951,9,3,4,2,6,32,"21,071"
30-Aug-10,"3,464","3,253","3,159","1,692","1,647",78,89,72,98,75,91,90,87,99,91,88,91,229,97,89,85,98,"2,528",234,224,224,224,218,224,284,226,224,223,223,"5,299",900,"1,360",900,"1,187",952,9,3,4,2,6,4,"21,061"
31-Aug-10,"3,460","3,250","3,170","1,705","1,641",79,89,72,98,75,86,90,85,97,91,93,91,229,97,89,82,98,"2,527",235,224,222,224,217,223,284,226,224,224,224,"5,299",900,"1,359",899,"1,189",952,9,3,4,2,6,7,"21,074"
Avg Population,"3,469","3,250","3,169","1,627","1,646",78,90,75,98,81,92,91,89,93,89,88,85,228,97,90,85,96,"2,523",234,223,223,223,219,224,280,226,224,223,223,"5,315",902,"1,361",900,"1,202",950,10,4,4,2,6,17,"21,031"
