date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,425","2,884","1,606","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,,"22,340"
19-Sep-07,"4,439","3,460","2,795","1,874","1,775",91,102,92,100,99,101,98,102,102,90,87,91,219,101,101,100,99,"3,081",293,279,280,280,273,280,280,280,277,280,279,"4,768",968,886,992,0,928,994,14,5,5,4,5,7,"22,218"
20-Sep-07,"4,421","3,464","2,808","1,895","1,779",91,102,91,100,100,101,98,101,102,92,87,91,223,101,101,100,98,"3,085",294,280,280,280,272,280,280,280,279,280,280,"4,760",968,886,993,0,919,994,13,5,5,3,5,9,"22,239"
21-Sep-07,"4,431","3,437","2,795","1,916","1,711",89,96,91,95,94,94,95,98,98,85,82,88,218,98,98,95,97,"3,084",293,279,280,280,273,280,280,280,279,280,280,"4,773",969,890,993,0,924,997,12,4,5,3,5,71,"22,235"
22-Sep-07,"4,431","3,433","2,793","1,916","1,708",89,95,91,95,94,94,94,98,98,85,82,88,218,97,98,95,97,"3,082",293,279,280,280,271,280,280,280,279,280,280,"4,771",968,890,993,0,923,997,12,4,5,3,5,72,"22,223"
23-Sep-07,"4,426","3,433","2,793","1,916","1,707",89,95,91,95,94,94,94,98,98,86,81,88,218,97,97,95,97,"3,080",293,279,279,279,271,280,280,280,279,280,280,"4,770",968,889,993,0,923,997,12,4,5,3,5,72,"22,214"
24-Sep-07,"4,425","3,443","2,796","1,930","1,766",91,100,93,99,100,99,96,100,101,91,87,91,220,100,99,99,100,"3,078",294,279,278,279,271,279,280,280,279,279,280,"4,779",970,895,995,0,923,996,13,5,5,3,5,8,"22,243"
25-Sep-07,"4,429","3,435","2,787","1,916","1,779",92,102,93,101,98,97,101,102,101,92,87,90,219,99,102,101,102,"3,086",294,279,280,280,274,280,280,280,280,279,280,"4,784",970,895,994,0,929,996,13,5,5,3,5,7,"22,241"
26-Sep-07,"4,410","3,470","2,800","1,890","1,768",92,102,92,99,98,97,101,102,100,92,88,90,217,99,99,98,102,"3,088",293,280,280,280,275,281,279,280,280,280,280,"4,778",967,893,995,0,928,995,14,6,5,3,5,7,"22,230"
27-Sep-07,"4,428","3,461","2,814","1,905","1,755",92,102,91,99,97,97,98,102,99,92,86,90,216,101,99,94,100,"3,082",294,280,279,280,273,280,279,280,280,278,279,"4,790",969,890,995,0,939,997,13,6,4,3,5,7,"22,260"
