date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,534","3,381","2,484","1,727","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,146"
19-Feb-07,"4,470","3,367","2,312","1,967","1,748",91,98,96,101,100,101,101,92,101,90,87,76,215,101,99,97,102,"3,072",293,279,277,280,272,274,280,278,279,280,280,"4,833",967,855,991,128,936,956,13,4,6,3,5,5,"21,792"
20-Feb-07,"4,459","3,353","2,308","1,954","1,759",91,98,96,100,100,101,101,99,101,90,87,77,214,101,99,102,102,"3,069",293,273,279,279,273,274,279,280,279,280,280,"4,875",969,881,995,128,938,964,12,3,6,3,5,3,"21,797"
21-Feb-07,"4,469","3,363","2,303","1,942","1,761",91,98,94,102,100,101,101,99,101,92,86,77,216,101,98,102,102,"3,069",292,275,279,280,272,274,278,279,280,280,280,"4,884",970,880,996,128,940,970,12,3,6,3,5,2,"21,810"
22-Feb-07,"4,456","3,424","2,305","1,900","1,763",92,98,95,102,99,101,101,98,100,92,86,77,216,101,102,102,101,"3,071",292,277,279,280,272,274,279,279,280,280,279,"4,881",970,878,994,128,940,971,12,3,6,3,5,4,"21,821"
23-Feb-07,"4,453","3,435","2,281","1,880","1,699",86,93,93,100,96,95,94,92,101,85,82,84,208,97,93,101,99,"3,071",294,279,278,279,272,273,280,278,279,280,279,"4,881",971,878,995,128,939,970,12,3,6,3,5,63,"21,780"
24-Feb-07,"4,453","3,433","2,279","1,880","1,698",87,93,93,100,96,95,94,92,101,85,82,83,207,97,93,101,99,"3,065",294,279,278,277,271,272,278,278,279,280,279,"4,879",970,877,995,128,939,970,12,3,6,3,5,62,"21,766"
25-Feb-07,"4,451","3,432","2,277","1,880","1,699",87,93,93,101,96,96,94,92,101,85,82,83,206,97,93,101,99,"3,064",294,278,278,277,271,272,278,278,279,280,279,"4,879",970,877,995,128,939,970,12,3,6,3,5,62,"21,761"
26-Feb-07,"4,444","3,472","2,275","1,853","1,758",92,101,94,102,98,101,101,95,101,92,91,87,214,97,91,101,100,"3,053",293,277,276,277,271,270,273,280,278,279,279,"4,892",970,889,995,128,944,966,12,3,6,3,5,5,"21,769"
27-Feb-07,"4,449","3,478","2,273","1,827","1,771",92,101,95,102,99,99,102,102,101,92,90,87,215,99,95,100,100,"3,067",294,280,276,280,272,272,276,280,279,279,279,"4,902",971,890,995,128,948,970,12,3,6,3,5,4,"21,788"
