date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,534","3,381","2,404","1,744","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,083"
1-Jan-07,"4,503","3,352","2,314","1,819","1,760",90,100,96,100,101,100,100,101,102,92,87,78,214,98,100,99,102,"3,074",293,277,279,280,272,273,280,280,280,280,280,"4,849",969,857,988,128,947,960,13,4,6,3,5,3,"21,692"
2-Jan-07,"4,519","3,360","2,310","1,799","1,759",90,99,96,99,101,101,100,101,102,92,87,78,213,98,101,99,102,"3,074",293,279,279,280,272,273,280,280,279,279,280,"4,855",966,857,993,128,948,963,14,4,6,4,5,3,"21,698"
3-Jan-07,"4,499","3,393","2,296","1,789","1,759",91,99,96,102,102,100,100,100,101,92,86,78,214,96,101,99,102,"3,079",294,279,280,280,274,274,280,280,279,279,280,"4,860",966,856,993,128,949,968,14,4,6,4,5,4,"21,698"
4-Jan-07,"4,515","3,386","2,299","1,801","1,761",91,101,96,101,102,101,99,100,102,92,86,78,214,98,101,97,102,"3,077",293,279,280,280,274,274,279,279,280,279,280,"4,861",969,855,996,128,946,967,13,4,6,3,5,3,"21,721"
5-Jan-07,"4,550","3,375","2,309","1,770","1,761",92,101,96,101,102,101,99,99,102,92,86,77,213,97,102,99,102,"3,075",293,279,278,280,274,273,280,280,280,278,280,"4,869",971,857,996,128,951,966,12,3,6,3,5,3,"21,729"
6-Jan-07,"4,546","3,372","2,308","1,770","1,755",92,101,96,101,102,101,99,99,101,92,85,77,209,97,102,99,102,"3,075",293,279,278,280,274,273,280,280,280,278,280,"4,868",971,857,996,128,950,966,12,3,6,3,5,4,"21,715"
7-Jan-07,"4,543","3,374","2,307","1,770","1,753",92,101,96,101,102,101,99,99,101,92,85,75,209,97,102,99,102,"3,074",293,279,278,280,274,273,279,279,280,279,280,"4,865",970,856,996,128,949,966,12,3,6,3,5,6,"21,709"
8-Jan-07,"4,538","3,363","2,306","1,791","1,744",92,101,96,101,102,99,99,99,97,92,85,75,208,96,102,99,101,"3,065",292,278,277,279,272,273,279,279,279,277,280,"4,862",969,856,994,128,949,966,13,4,6,3,5,6,"21,693"
9-Jan-07,"4,534","3,362","2,298","1,854","1,737",92,101,95,100,102,99,99,99,97,92,85,75,205,95,101,99,101,"3,060",291,278,277,279,271,273,279,278,279,276,279,"4,854",968,855,993,128,944,966,13,4,6,3,5,4,"21,721"
