date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,Youthful Offender Unit,CMCF TVC,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore TVC,Leflore TVC Support,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Rankin RID,Flowood TVC,Simpson TVC,Simpson TVC Support,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,TOTALS
Capacity,3590,"3,818",58,,"3,082","1,781","1,348",0,0,96,102,102,0,0,82,20,102,92,93,93,182,28,50,82,20,102,102,0,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,"24,103"
11-Oct-16,3373,"3,504",37,27,"2,959","1,340",967,0,0,67,83,54,0,0,52,13,71,73,85,72,149,5,28,69,11,70,65,0,"3,997",268,294,268,268,263,266,266,267,280,195,264,323,231,268,276,"3,067",0,"1,170",999,0,898,13,5,5,3,"19,284"
12-Oct-16,3362,"3,493",37,26,"2,968","1,315",972,0,0,67,83,54,0,0,50,13,74,73,88,69,149,5,28,69,11,73,66,0,"4,028",267,294,268,270,266,266,265,267,280,198,270,323,231,270,293,"3,068",0,"1,172",999,0,897,13,5,5,3,"19,282"
13-Oct-16,"3,365","3,438",37,26,"2,965","1,323",982,0,0,67,82,54,0,0,63,15,74,72,86,69,150,5,28,68,11,72,66,0,"4,046",266,292,271,270,270,279,265,269,279,200,270,320,231,269,295,"3,060",0,"1,169",998,0,893,13,5,5,3,"19,255"
14-Oct-16,3348,"3,452",37,25,"2,971","1,319",969,0,0,67,81,51,0,0,60,15,76,69,78,67,148,7,29,73,11,69,68,0,"4,053",270,290,270,280,267,279,270,267,279,197,270,321,231,267,295,"3,059",0,"1,169",997,0,893,13,5,5,3,"19,246"
15-Oct-16,3347,"3,450",35,25,"2,970","1,319",969,0,0,67,81,51,0,0,60,15,76,69,78,66,148,7,29,73,11,70,68,0,"4,051",270,290,270,280,267,279,270,267,279,197,270,320,230,267,295,"3,057",0,"1,167",997,0,893,13,5,5,3,"19,236"
16-Oct-16,3345,"3,450",34,25,"2,997","1,319",968,0,0,67,81,51,0,0,59,15,76,69,78,66,148,7,29,73,11,70,68,0,"4,049",270,290,270,279,267,278,270,267,279,197,270,320,230,267,295,"3,057",0,"1,167",997,0,893,13,5,5,3,"19,257"
