date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,665","3,282","1,753","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,363",300,294,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,553"
28-Apr-12,"3,291","3,136","3,181","2,242","1,550",92,79,79,82,86,79,71,86,89,73,93,91,207,100,87,70,86,"4,268",300,294,279,295,279,280,275,280,340,278,280,281,228,278,301,"4,194",0,"1,362",974,972,886,10,6,3,1,0,11,"21,883"
29-Apr-12,"3,290","3,136","3,181","2,242","1,549",92,79,79,82,86,79,71,86,89,73,93,91,207,100,87,69,86,"4,265",300,294,278,294,279,280,275,280,340,278,280,281,228,278,300,"4,193",0,"1,362",974,971,886,10,6,3,1,0,10,"21,876"
30-Apr-12,"3,289","3,137","3,180","2,246","1,558",92,79,79,82,86,80,72,86,89,73,93,91,207,102,88,72,87,"4,264",300,294,278,293,279,280,275,280,340,278,280,281,228,278,300,"4,192",0,"1,361",974,971,886,10,6,3,1,0,4,"21,880"
 Avg Population,"3,283","3,111","3,174","2,209","1,526",91,77,83,77,81,79,76,81,91,77,91,90,195,101,81,69,86,"4,269",298,292,279,298,280,279,274,279,339,279,280,279,234,279,300,"4,188",0,"1,358",978,966,886,9,5,3,1,0,12,"21,782"
