Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,665","3,204","1,638","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,0,"22,964"
28-May-08,"4,209","3,690","3,128","1,975","1,808",91,96,96,101,101,100,102,102,101,92,90,89,247,100,101,97,102,"3,083",294,278,279,280,274,280,280,279,280,280,279,"4,797",972,892,"1,000",0,949,984,14,5,5,4,6,2,"22,712"
29-May-08,"4,205","3,709","3,132","1,952","1,800",92,95,96,102,101,101,91,102,102,92,92,90,247,99,101,97,100,"3,085",295,280,279,280,274,279,280,279,280,280,279,"4,797",971,895,"1,000",0,948,983,13,5,4,4,6,3,"22,702"
30-May-08,"4,204","3,710","3,140","1,971","1,699",87,90,90,94,97,93,86,95,100,85,88,82,237,97,92,91,95,"3,074",294,280,280,280,273,273,280,278,280,279,277,"4,798",970,893,"1,000",0,951,984,13,5,4,4,6,102,"22,717"
31-May-08,"4,202","3,704","3,127","1,971","1,696",87,90,89,94,97,93,86,95,100,85,88,81,237,97,92,91,94,"3,074",294,280,280,280,273,273,280,278,279,279,278,"4,795",970,892,"1,000",0,951,982,13,5,4,4,6,106,"22,694"
Avg Population,"4,178","3,729","3,124","2,020","1,783",89,100,92,99,99,99,98,100,99,89,87,89,246,99,100,98,99,"3,082",293,280,279,280,274,279,280,279,279,279,279,"4,800",970,895,999,0,953,983,12,4,4,3,6,22,"22,757"
