Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,449","3,204","1,450","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,163",294,280,280,280,274,280,355,280,280,280,280,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"23,543"
28-Apr-10,"3,644","3,264","3,113","1,598","1,597",70,89,75,91,83,86,86,78,94,85,62,91,244,96,83,85,99,"2,527",234,224,224,224,218,223,286,225,224,221,224,"5,308",904,"1,354",901,"1,199",950,8,3,3,2,6,12,"21,077"
29-Apr-10,"3,639","3,260","3,110","1,644","1,603",70,88,75,91,83,83,86,77,95,85,70,91,247,98,83,84,97,"2,528",233,224,223,224,218,225,284,225,225,223,224,"5,301",902,"1,352",900,"1,198",949,8,3,3,2,6,11,"21,110"
30-Apr-10,"3,636","3,263","3,120","1,637","1,598",63,93,76,90,83,82,92,76,100,83,69,92,246,92,83,86,92,"2,526",232,224,222,224,220,225,283,224,225,223,224,"5,303",902,"1,350",902,"1,198",951,8,3,3,2,6,28,"21,125"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Population,"3,718","3,294","3,105","1,499","1,640",74,91,80,93,85,88,93,85,94,86,77,88,235,100,86,91,94,"2,525",234,223,223,224,219,224,284,224,224,223,224,"5,237",902,"1,294",900,"1,191",951,9,4,4,2,6,13,"21,045"
