date_raw,MS STATE PENITENTIARY,CENTRAL MS CORRECTIONAL FACILITY,SOUTH MS CORRECTIONAL INSTITUTION,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilikinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East MS,Marshall County,Walnut Grove,Wilkinson County,RESITITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,TOTALS
Capacity,"5,551","3,049","2,214","2,137","1,328",75,75,75,75,75,75,75,75,75,75,75,75,128,75,75,75,75,"2,500",250,250,250,250,250,250,250,250,250,250,"3,900","1,000",500,"1,000",500,900,24,6,12,6,6,"20,709"
25-Feb-02,"5,276","2,926","2,066","1,596","1,266",74,68,74,75,74,73,72,75,74,70,63,61,118,75,71,74,75,"1,988",0,217,218,216,227,243,216,218,216,217,"3,568",857,499,881,449,882,17,5,10,2,6,"18,709"
26-Feb-02,"5,297","2,928","2,065","1,583","1,270",74,67,74,75,75,73,72,75,74,70,63,62,118,75,74,74,75,"1,992",0,217,218,215,229,243,216,219,218,217,"3,563",859,496,882,445,881,17,5,10,2,6,"18,721"
27-Feb-02,"5,275","2,925","2,053","1,581","1,262",73,66,74,75,75,75,72,73,74,66,63,64,118,73,74,73,74,"1,983",0 0,218,218,210,228,239,216,219,218,217,"3,564",858,496,887,442,881,16,4,10,2,6,"18,665"
28-Feb-02,"5,297","2,931","2,046","1,588","1,275",73,70,74,75,75,75,72,74,75,71,64,64,117,74,74,73,75,"1,967",,218,210,205,228,239,215,218,217,217,"3,559",851,496,886,445,881,15,4,9,2,6,"18,684"
