Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,665","3,204","1,704","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000","1,000","1,000",16,6,6,4,6,0,"23,030"
28-Aug-08,"4,207","3,567","3,111","2,150","1,797",91,101,92,102,101,102,101,102,99,87,86,89,250,101,102,96,95,"3,081",295,280,276,280,274,279,280,279,280,279,279,"4,846",971,894,998,999,984,11,6,4,1,6,10,"22,786"
29-Aug-08,"4,196","3,555","3,119","2,096","1,790",91,101,92,102,100,102,98,98,99,86,87,92,249,101,102,96,94,"3,086",295,280,279,280,273,280,280,280,280,280,279,"4,852",970,898,"1,000","1,002",982,10,5,4,1,6,5,"22,715"
30-Aug-08,"4,193","3,571","3,118","2,096","1,785",90,101,92,102,100,102,98,98,99,86,87,91,249,101,101,96,92,"3,084",295,280,279,280,273,280,280,280,278,280,279,"4,848",968,898,"1,000","1,001",981,10,5,4,1,6,4,"22,715"
31-Aug-08,"4,189","3,644","3,117","2,096","1,784",90,101,92,102,99,102,98,98,99,86,87,91,249,101,101,96,92,"3,083",294,280,279,280,273,280,280,280,278,280,279,"4,845",967,897,"1,000","1,001",980,10,5,4,1,6,0,"22,774"
Avg Population,"4,192","3,709","3,108","2,086","1,731",89,97,88,97,97,97,97,97,99,86,87,88,229,100,94,94,96,"3,078",294,280,278,280,273,280,279,279,279,279,278,"4,829",969,892,999,982,988,12,5,4,2,4,19,"22,770"
