Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,425","3,084","1,597","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,,"22,531"
28-Oct-07,"4,356","3,501","2,919","1,904","1,716",87,94,93,101,99,97,93,95,99,89,85,83,219,99,97,94,92,"3,071",293,276,277,279,274,276,280,279,280,278,279,"4,789",970,888,995,0,940,996,13,5,5,3,5,62,"22,336"
29-Oct-07,"4,365","3,492","2,939","1,871","1,770",91,100,94,101,101,99,101,100,96,92,88,86,224,102,100,98,97,"3,077",294,279,277,279,272,279,280,278,280,279,280,"4,788",971,887,992,0,946,992,13,5,5,3,5,12,"22,332"
30-Oct-07,"4,360","3,491","2,949","1,849","1,782",91,101,95,101,101,99,101,99,97,92,89,88,224,102,100,101,101,"3,084",293,281,277,280,276,280,280,279,280,278,280,"4,792",971,889,992,0,949,991,13,5,5,3,5,9,"22,334"
31-Oct-07,"4,363","3,509","2,962","1,815","1,783",92,102,95,101,100,99,100,98,98,91,92,89,224,101,100,101,100,"3,079",294,281,277,279,273,278,280,280,280,277,280,"4,793",970,889,995,0,944,995,13,5,5,3,5,9,"22,331"
Avg Population,"4,371","3,472","2,904","1,903","1,751",89,99,93,99,97,99,99,98,99,89,89,87,220,100,100,99,98,"3,080",293,279,278,280,274,279,280,279,280,279,280,"4,779",971,888,994,0,932,995,12,6,3,3,5,29,"22,305"
