Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,665","3,204","1,690","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"5,472",972,"1,000","1,000","1,500","1,000",16,6,6,4,6,0,"23,516"
28-Sep-08,"4,108","3,598","3,090","2,256","1,788",88,97,94,101,101,100,97,99,101,89,91,91,240,102,99,99,99,"3,076",293,279,279,279,268,279,280,280,280,279,280,"4,984",968,892,998,"1,144",982,13,6,6,1,6,34,"22,953"
29-Sep-08,"4,090","3,631","3,099","2,213","1,805",90,99,96,100,101,101,98,99,100,92,91,93,242,101,102,99,101,"3,082",294,278,279,280,273,279,280,280,280,279,280,"4,984",972,891,998,"1,143",980,13,6,6,1,6,8,"22,931"
30-Sep-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Population,"4,158","3,589","3,093","2,208","1,777",89,99,93,99,98,101,98,100,99,89,89,91,243,98,101,96,96,"3,081",293,279,280,280,272,280,280,280,280,279,279,"4,913",970,895,999,"1,065",984,11,6,4,1,6,26,"22,863"
