date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,730","3,219","2,306","2,240","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,028",294,250,280,280,274,250,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,461"
14-Oct-05,"4,348","3,152","2,242","1,637","1,599",89,92,85,86,91,85,75,93,93,89,66,76,215,91,97,84,92,"3,012",291,249,280,280,270,247,278,279,280,280,278,"4,845",969,867,995,128,917,969,10,4,4,2,5,55,"20,905"
15-Oct-05,"4,347","3,149","2,243","1,637","1,594",88,92,85,85,91,85,75,93,93,89,66,76,213,91,97,83,92,"3,010",290,249,280,280,269,248,278,279,279,280,278,"4,842",969,867,995,128,915,968,10,4,4,2,5,56,"20,893"
16-Oct-05,"4,344","3,147","2,242","1,637","1,594",88,92,85,85,91,85,75,93,93,89,66,76,213,91,97,83,92,"3,007",289,249,279,280,269,247,278,279,279,280,278,"4,841",969,867,995,128,915,967,10,4,4,2,5,58,"20,885"
17-Oct-05,"4,346","3,114","2,237","1,651","1,665",91,102,92,92,91,86,78,98,95,91,70,81,220,96,100,85,97,"3,011",286,250,279,279,274,250,276,279,279,280,279,"4,843",968,863,995,128,913,976,11,4,5,2,5,4,"20,887"
18-Oct-05,"4,348","3,139","2,240","1,656","1,667",89,102,92,95,93,86,78,102,97,91,68,81,219,96,98,83,97,"3,011",284,250,279,279,274,250,276,280,280,280,279,"4,845",970,863,995,128,913,976,11,4,5,2,5,3,"20,925"
19-Oct-05,"4,351","3,172","2,239","1,662","1,663",87,101,92,95,93,86,78,102,96,91,67,81,219,96,98,84,97,"3,023",292,250,280,279,274,250,280,280,280,279,279,"4,838",968,863,994,128,912,973,12,4,6,2,5,3,"20,968"
20-Oct-05,"4,357","3,152","2,248","1,658","1,656",87,100,92,96,93,84,77,102,96,91,67,79,220,95,97,83,97,"3,021",292,250,278,280,274,250,279,280,280,279,279,"4,832",970,860,995,128,907,972,12,4,6,2,5,4,"20,945"
21-Oct-05,"4,348","3,151","2,255","1,660","1,591",88,90,85,93,87,80,74,99,93,90,65,76,212,90,95,78,96,"3,021",291,250,279,280,274,249,279,280,280,280,279,"4,834",970,861,995,128,906,974,12,4,6,2,5,56,"20,933"
22-Oct-05,"4,343","3,148","2,253","1,660","1,587",86,89,85,93,87,80,74,99,93,91,65,75,212,89,95,78,96,"3,019",291,250,279,280,272,249,279,280,280,280,279,"4,833",970,861,995,128,905,974,12,4,6,2,5,57,"20,917"
23-Oct-05,"4,339","3,146","2,250","1,660","1,587",86,90,85,93,86,80,74,99,93,91,65,75,212,89,95,78,96,"3,018",291,250,279,280,272,249,279,280,280,279,279,"4,830",969,861,995,128,904,973,12,4,6,2,5,57,"20,904"
24-Oct-05,"4,341","3,127","2,254","1,667","1,646",87,96,89,94,92,82,75,102,102,91,66,78,221,98,96,82,95,"3,017",288,249,281,280,273,248,279,280,280,280,279,"4,827",971,861,993,128,904,970,12,4,6,2,5,8,"20,904"
25-Oct-05,"4,343","3,136","2,256","1,644","1,645",86,95,89,94,92,82,75,102,102,90,67,77,223,98,96,82,95,"3,014",288,249,280,280,273,249,278,280,279,279,279,"4,846",970,861,993,128,922,972,11,4,5,2,5,4,"20,904"
26-Oct-05,"4,351","3,113","2,267","1,659","1,666",90,96,95,94,92,81,75,102,102,89,71,84,223,100,96,81,95,"3,016",292,249,279,280,273,248,278,280,278,280,279,"4,857",969,861,995,128,924,980,11,4,5,2,5,4,"20,949"
