date_raw,Mississippi State Penitentiary,MSP TVC,Central Mississippi Correctional Facility,Youthful Offender Unit,CMCF TVC,South Mississippi Correctional Institution,SMCI TVC,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,TOTALS
Capacity,"4,648",108,"3,469",58,158,"3,282",0,"1,973","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,"25,704"
28-Jan-15,"3,093",77,"2,219",29,115,"2,364",94,"1,465","1,092",59,56,50,51,48,50,53,49,52,67,89,60,178,95,46,43,46,"4,129",300,360,259,298,250,253,247,250,313,245,271,264,266,270,283,"4,192",0,"1,174",997,"1,152",869,9,4,3,2,"18,878"
29-Jan-15,"3,104",76,"2,235",28,115,"2,341",93,"1,475","1,086",59,56,52,51,48,47,51,47,52,66,89,62,176,96,46,42,46,"4,138",300,364,262,298,248,253,248,252,318,245,271,267,265,267,280,"4,185",0,"1,178",996,"1,138",873,10,4,4,2,"18,886"
30-Jan-15,"3,111",77,"2,205",27,118,"2,423",93,"1,472","1,071",59,56,46,50,49,46,51,44,50,65,88,63,174,99,45,40,46,"4,138",299,363,261,298,248,253,254,252,319,242,274,267,265,264,279,"4,212",0,"1,181",996,"1,143",892,9,4,3,2,"18,956"
31-Jan-15,"3,111",77,"2,205",27,118,"2,405",93,"1,493","1,069",59,56,46,50,49,46,51,44,50,65,88,63,174,99,45,38,46,"4,132",299,362,261,297,248,252,254,251,319,242,274,266,265,263,279,"4,208",0,"1,180",996,"1,142",890,9,4,3,2,"18,947"
Avg Population,"3,102",76,"2,178",35,103,"2,511",89,"1,382","1,080",63,56,49,49,47,48,53,51,49,69,84,49,176,97,50,42,49,"4,145",298,359,264,299,254,256,245,250,321,250,270,272,270,270,269,"4,232",0,"1,172",998,"1,194",869,10,4,4,3,"18,944"
