date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"3,356","3,449","3,204","1,608","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,763",294,280,300,280,280,274,280,355,280,280,280,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"23,222"
28-Mar-11,"3,228","3,250","3,175","1,699","1,395",78,74,71,81,72,69,66,72,94,78,83,55,189,85,81,68,79,"3,023",237,225,245,220,224,217,223,284,224,224,224,225,251,"5,181",902,"1,330",921,"1,145",883,8,3,5,0,5,8,"20,972"
29-Mar-11,"3,230","3,265","3,182","1,677","1,392",78,74,71,81,72,68,66,72,93,78,83,55,189,85,81,67,79,"3,025",236,225,245,221,224,220,223,284,222,224,224,225,252,"5,194",906,"1,339",921,"1,144",884,8,3,5,0,5,3,"20,981"
30-Mar-11,"3,225","3,258","3,176","1,681","1,409",85,72,71,81,72,67,66,72,98,83,82,55,191,84,80,67,83,"3,036",236,225,250,223,224,220,225,285,223,224,224,225,252,"5,190",905,"1,337",924,"1,138",886,8,3,5,0,5,3,"20,991"
31-Mar-11,"3,224","3,240","3,164","1,690","1,406",84,70,81,83,71,67,68,72,94,87,82,53,185,81,79,65,84,"3,027",231,225,250,222,224,219,224,284,224,224,223,225,252,"5,154",903,"1,337",923,"1,105",886,8,3,5,0,5,4,"20,922"
 Avg Population,"3,225","3,233","3,178","1,697","1,386",68,74,74,81,75,74,65,72,87,69,78,56,187,89,82,73,81,"3,020",234,224,246,223,224,219,223,283,224,224,223,224,248,"5,222",902,"1,352",923,"1,159",885,7,4,4,0,5,17,"20,991"
