Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,529","3,293","2,075","1,953","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,058",294,280,280,280,274,250,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"21,846"
28-Jul-06,"4,488","3,221","2,023","1,760","1,755",88,102,94,99,100,99,99,98,99,87,91,84,217,100,98,101,99,"3,043",292,280,275,276,277,249,278,281,279,280,276,"4,839",962,859,995,128,952,943,15,6,6,3,5,39,"21,188"
29-Jul-06,"4,486","3,221","2,024","1,760","1,755",88,102,94,99,100,99,99,98,99,87,92,84,217,99,98,101,99,"3,040",291,279,275,276,277,249,278,280,279,280,276,"4,834",960,858,995,128,950,943,15,6,6,3,5,39,"21,179"
30-Jul-06,"4,483","3,218","2,022","1,760","1,755",88,102,94,99,100,99,99,98,99,87,92,84,217,99,98,101,99,"3,036",291,278,275,276,276,249,277,279,279,280,276,"4,830",960,858,994,128,948,942,15,6,6,3,5,40,"21,164"
31-Jul-06,"4,472","3,239","2,021","1,767","1,788",91,102,95,101,101,100,101,102,101,90,93,86,225,99,100,100,101,"3,042",289,278,278,280,276,249,277,279,278,280,278,"4,830",963,858,992,128,949,940,15,6,6,3,5,7,"21,186"
