date_raw,Mississippi State Penitentiary,MSP TVC,Central Mississippi Correctional Facility,Youthful Offender Unit,CMCF TVC,South Mississippi Correctional Institution,SMCI TVC,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,TOTALS
Capacity,"4,648",108,"3,469",58,158,"3,282",0,"1,995","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,"25,726"
28-Mar-15,"3,211",92,"2,408",24,112,"2,324",97,"1,531","1,037",54,46,49,56,44,51,39,46,45,56,85,53,171,99,47,49,47,"4,169",300,354,278,295,255,271,253,258,342,256,266,271,250,242,278,"3,989",0,"1,165",999,931,894,7,3,3,1,"19,001"
29-Mar-15,"3,212",91,"2,407",24,111,"2,322",97,"1,532","1,036",54,45,49,56,44,51,39,46,45,56,85,53,171,99,47,49,47,"4,169",300,354,278,295,255,271,253,258,342,256,266,271,250,242,278,"3,987",0,"1,163",999,931,894,7,3,3,1,"18,995"
30-Mar-15,"3,122",90,"2,397",24,126,"2,400",98,"1,519","1,051",54,46,49,57,44,52,40,45,46,59,84,51,182,99,48,49,46,"4,184",300,353,277,299,255,271,252,260,343,259,269,271,250,245,280,"3,997",0,"1,164",999,933,901,7,3,3,1,"19,015"
31-Mar-15,"3,122",90,"2,397",24,126,"2,400",98,"1,513","1,051",54,46,49,57,44,52,40,45,46,59,84,51,182,99,48,49,46,"4,184",300,353,277,299,255,271,252,260,343,259,269,271,250,245,280,"3,997",0,"1,164",999,933,901,7,3,3,1,"19,009"
 Avg Population,"3,125",92,"2,366",23,117,"2,405",96,"1,542","1,038",50,50,50,53,45,51,42,47,50,58,80,52,166,99,49,50,47,"4,174",300,352,269,299,259,266,256,263,336,255,267,274,251,252,276,"3,993",0,"1,170",996,937,890,5,3,1,1,"18,976"
