date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,665","3,204","1,662","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,0,"22,988"
10-Mar-08,"4,216","3,560","3,064","1,959","1,797",92,98,95,100,102,100,102,100,95,88,83,89,255,102,99,98,99,"3,077",293,278,279,280,270,280,280,280,280,278,279,"4,799",970,884,"1,000",0,951,994,14,5,6,3,5,5,"22,496"
11-Mar-08,"4,204","3,585","3,076","1,943","1,805",92,101,95,102,101,100,102,101,95,87,88,89,255,102,99,98,98,"3,071",290,279,278,279,271,280,280,279,278,277,280,"4,798",971,884,"1,000",0,950,993,14,5,6,3,5,4,"22,505"
12-Mar-08,"4,215","3,589","3,081","1,920","1,807",92,101,95,102,101,100,102,98,100,87,87,91,254,102,99,98,98,"3,074",294,279,278,278,273,279,280,278,278,277,280,"4,799",968,886,999,0,955,991,14,5,6,3,5,2,"22,506"
13-Mar-08,"4,214","3,596","3,093","1,926","1,799",92,101,94,102,101,100,97,99,100,87,86,91,256,100,99,93,101,"3,077",294,279,278,280,273,279,280,279,278,277,280,"4,797",969,886,999,0,954,989,14,5,6,3,5,4,"22,525"
14-Mar-08,"4,224","3,606","3,079","1,944","1,762",86,97,91,101,99,98,94,98,97,90,86,90,246,97,97,95,100,"3,081",294,279,280,279,272,279,280,279,280,279,280,"4,799",971,885,998,0,956,989,14,5,6,3,5,44,"22,558"
15-Mar-08,"4,220","3,602","3,078","1,944","1,761",86,97,91,101,99,98,94,98,97,90,85,90,246,97,97,95,100,"3,077",293,278,280,278,272,279,280,279,280,279,279,"4,796",971,884,997,0,956,988,14,5,6,3,5,44,"22,541"
16-Mar-08,"4,220","3,602","3,076","1,944","1,758",85,97,90,101,99,98,94,98,97,89,85,90,246,97,97,95,100,"3,074",293,278,280,278,271,278,280,278,280,279,279,"4,791",970,882,997,0,955,987,14,5,6,3,5,42,"22,526"
17-Mar-08,"4,224","3,563","3,084","1,929","1,806",92,101,92,101,102,101,96,99,100,91,86,91,256,100,98,102,98,"3,079",293,277,280,279,274,279,280,279,280,279,279,"4,802",972,883,999,0,954,994,14,5,6,3,5,1,"22,507"
18-Mar-08,"4,224","3,582","3,084","1,919","1,807",92,97,95,100,102,100,102,99,100,88,89,90,254,101,98,102,98,"3,079",294,277,280,280,274,279,280,279,280,277,279,"4,802",970,885,998,0,956,993,14,5,6,3,5,4,"22,520"
