date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,527","3,515","3,164","1,589","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,088",294,280,280,280,274,280,280,280,280,280,280,"4,972",972,"1,000","1,000",0,"1,000","1,000",16,6,6,4,6,0,"22,725"
10-Dec-07,"4,310","3,520","3,043","1,819","1,804",91,100,94,102,99,100,98,100,100,91,91,92,250,100,102,99,95,"3,079",294,277,278,279,273,279,280,280,279,280,280,"4,796",971,875,"1,000",0,952,998,12,5,4,3,5,8,"22,396"
11-Dec-07,"4,304","3,553","3,037","1,812","1,805",91,95,91,101,99,101,98,100,99,91,91,92,254,99,101,101,101,"3,082",294,279,279,280,273,279,280,279,279,280,280,"4,794",971,874,"1,000",0,952,997,12,5,4,3,5,7,"22,411"
12-Dec-07,"4,328","3,543","3,051","1,800","1,800",87,96,92,100,96,100,96,100,102,90,92,92,254,102,100,101,100,"3,077",294,279,280,280,270,276,279,279,280,280,280,"4,790",971,876,998,0,950,995,12,5,4,3,5,8,"22,414"
13-Dec-07,"4,346","3,544","3,070","1,804","1,787",87,96,92,100,96,100,96,96,101,90,91,92,252,101,100,101,96,"3,080",294,278,280,280,274,276,279,280,280,279,280,"4,791",972,875,999,0,949,996,12,5,4,3,5,10,"22,449"
14-Dec-07,"4,351","3,536","3,062","1,811","1,809",92,102,92,101,102,100,102,98,101,92,88,92,252,100,99,100,96,"3,083",294,278,280,280,273,279,280,280,280,279,280,"4,796",972,874,998,0,956,996,11,5,3,3,5,7,"22,471"
15-Dec-07,"4,349","3,532","3,056","1,811","1,807",92,102,92,101,101,100,102,98,101,92,87,92,252,100,99,100,96,"3,080",294,277,279,280,272,279,280,280,280,279,280,"4,794",971,874,998,0,955,996,11,5,3,3,5,8,"22,453"
16-Dec-07,"4,346","3,529","3,057","1,811","1,806",92,102,92,100,101,100,102,98,101,92,87,92,252,100,99,100,96,"3,080",294,277,279,280,272,279,280,280,280,279,280,"4,792",971,874,998,0,953,996,11,5,3,3,5,7,"22,444"
17-Dec-07,"4,335","3,543","3,067","1,791","1,801",91,102,96,99,101,99,102,98,97,92,86,91,252,100,99,100,96,"3,080",294,280,279,280,271,279,280,279,279,279,280,"4,794",969,874,"1,000",0,956,995,11,5,3,3,5,7,"22,434"
18-Dec-07,"4,332","3,533","3,070","1,775","1,822",92,102,95,102,102,100,102,102,96,91,86,91,255,102,102,100,102,"3,082",293,282,280,280,272,280,280,279,278,278,280,"4,792",967,878,999,0,949,999,12,5,4,3,5,8,"22,431"
