date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,449","3,204","1,481","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,138",294,280,280,280,274,280,330,280,280,280,280,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"23,549"
28-Jul-10,"3,449","3,312","3,175","1,533","1,612",77,85,67,95,83,92,96,80,91,82,89,90,228,94,88,85,90,"2,523",233,224,224,224,221,224,276,225,224,224,224,"5,314",901,"1,359",901,"1,200",953,11,4,5,2,6,10,"20,945"
29-Jul-10,"3,441","3,288","3,162","1,607","1,623",76,85,67,96,86,92,93,81,91,85,91,93,232,94,87,85,89,"2,518",235,222,224,224,221,224,274,225,224,224,221,"5,306",900,"1,356",900,"1,200",950,11,4,5,2,6,11,"20,973"
30-Jul-10,"3,455","3,254","3,164","1,621","1,619",76,84,67,96,85,94,88,81,93,85,91,93,228,92,83,83,100,"2,521",235,222,224,224,221,224,277,225,222,224,223,"5,306",901,"1,359",900,"1,199",947,11,4,5,2,6,30,"20,987"
31-Jul-10,"3,452","3,256","3,161","1,621","1,617",76,84,67,96,85,94,88,81,93,85,91,93,227,92,83,83,99,"2,520",233,224,224,224,221,224,277,225,221,224,223,"5,299",899,"1,357",899,"1,198",946,11,4,5,2,6,0,"20,943"
Avg Population,"3,427","3,289","3,163","1,591","1,631",78,84,70,96,80,93,94,87,97,85,81,91,231,95,87,87,96,"2,520",233,224,224,224,219,224,278,225,223,224,223,"5,307",902,"1,358",900,"1,197",950,9,4,3,2,6,17,"20,961"
