date_raw,MS STATE PENITENTIARY,CENTRAL MS CORRECTIONAL FACILITY,SOUTH MS CORRECTIONAL INSTITUTION,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County (opened on May 10th),Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,East MS,Marshall County,Walnut Grove,Wilkinson County,RESITITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"5,768","3,233","2,214","2,176","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"2,750",250,250,250,250,250,250,250,250,250,250,250,"3,750","1,000","1,000",750,"1,000",24,6,12,6,6,,"21,737"
27-Dec-03,"5,634","3,172","2,101","1,997","1,519",91,78,94,65,65,68,69,99,99,92,45,79,217,102,84,74,98,"2,744",249,250,249,250,250,248,250,248,250,250,250,"3,444",731,992,728,993,15,6,5,4,6,3,"20,635"
28-Dec-03,"5,634","3,171","2,101","1,997","1,519",91,78,94,65,65,68,69,99,99,92,45,79,217,102,84,74,98,"2,744",249,250,249,250,250,248,250,248,250,250,250,"3,443",731,991,728,993,15,6,5,4,6,2,"20,632"
29-Dec-03,"5,622","3,166","2,111","1,997","1,511",92,78,93,65,64,67,66,97,101,92,45,77,217,101,83,73,100,"2,742",249,250,249,249,250,247,250,249,250,249,250,"3,432",731,991,719,991,15,6,5,4,6,2,"20,604"
30-Dec-03,"5,646","3,170","2,106","1,997","1,511",92,77,93,65,63,67,67,100,101,90,45,78,215,102,83,73,100,"2,743",249,250,249,249,249,249,250,249,249,250,250,"3,442",728,995,728,991,15,6,5,4,6,1,"20,637"
31-Dec-03,"5,639","3,139","2,117","1,997","1,515",92,77,93,65,66,67,67,102,101,90,45,77,214,102,83,73,101,"2,743",249,250,249,249,250,249,249,249,249,250,250,"3,444",728,994,730,992,15,6,5,4,6,2,"20,617"
