date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,665","3,282","1,816","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,691"
28-Nov-12,"3,361","3,326","3,181","2,316","1,466",91,74,65,71,69,62,67,72,82,73,90,93,248,100,69,48,92,"4,351",300,368,277,299,280,280,274,280,338,279,279,280,237,280,300,"4,259",0,"1,147",999,"1,208",905,14,5,5,4,0,12,"22,286"
29-Nov-12,"3,359","3,341","3,188","2,297","1,464",90,74,65,71,69,62,66,72,82,73,90,93,247,101,69,48,92,"4,349",300,368,276,300,280,280,274,280,337,280,278,279,237,280,300,"4,264",0,"1,148",999,"1,213",904,13,5,5,3,0,10,"22,285"
30-Nov-12,"3,380","3,338","3,186","2,296","1,467",89,74,64,71,69,61,66,72,88,73,89,92,246,101,67,53,92,"4,353",300,368,279,300,280,280,274,280,339,280,279,279,237,279,299,"4,259",0,"1,145",995,"1,214",905,14,5,5,4,0,13,"22,306"
Avg Population,"3,371","3,344","3,175","2,240","1,488",90,73,67,75,72,67,70,74,85,73,90,91,246,99,73,47,98,"4,352",299,367,279,299,279,279,274,280,339,279,280,280,239,280,300,"4,264",0,"1,163",999,"1,199",903,14,5,5,4,0,14,"22,263"
