Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,Youthful Offender Unit,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,557",42,"3,282","1,872","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,681"
28-Aug-13,"3,370","3,313",35,"3,233","2,266","1,441",89,66,67,67,90,80,66,73,79,76,92,88,234,98,64,53,59,"4,430",300,368,278,299,280,279,272,279,355,280,281,280,299,280,300,"4,389",0,"1,195","1,000","1,301",893,13,4,5,4,0,0,"22,490"
29-Aug-13,"3,373","3,323",34,"3,234","2,291","1,423",88,66,69,67,92,79,65,73,78,76,92,88,222,96,63,51,58,"4,434",300,370,280,300,279,280,273,280,355,280,281,280,298,279,299,"4,385",0,"1,192",996,"1,303",894,11,4,3,4,0,0,"22,508"
30-Aug-13,"3,367","3,323",34,"3,239","2,310","1,417",91,65,72,67,93,77,63,72,73,76,92,88,223,95,64,49,57,"4,433",300,370,280,300,280,280,274,277,355,280,280,280,300,280,297,"4,391",0,"1,194","1,000","1,304",893,11,4,3,4,0,0,"22,525"
31-Aug-13,"3,362","3,321",34,"3,233","2,310","1,410",91,65,72,66,93,76,62,71,72,76,91,88,222,95,64,49,57,"4,429",299,370,280,299,278,280,274,277,355,280,280,280,300,280,297,"4,383",0,"1,193",998,"1,303",889,11,4,3,4,0,0,"22,493"
 Avg Population,"3,382","3,317",35,"3,231","2,237","1,445",90,70,67,69,88,79,60,72,80,76,92,90,231,100,70,52,59,"4,425",298,368,279,300,279,279,274,279,355,278,279,280,298,279,300,"4,398",0,"1,195",998,"1,310",896,13,5,4,4,0,0,"22,483"
