date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,534","3,381","2,315","1,846","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,096"
1-Oct-06,"4,539","3,321","2,080","1,847","1,744",86,102,92,101,98,98,95,102,100,90,89,87,211,96,99,97,101,"3,071",294,281,279,280,271,271,280,279,281,277,278,"4,866",970,853,992,128,950,973,15,6,6,3,5,43,"21,531"
2-Oct-06,"4,522","3,307","2,109","1,813","1,779",92,102,95,102,100,98,102,102,102,91,88,87,222,92,100,102,102,"3,079",294,281,281,279,274,274,279,280,280,278,279,"4,870",970,854,993,128,950,975,15,6,6,3,5,6,"21,505"
3-Oct-06,"4,523","3,279","2,143","1,863","1,783",92,102,94,102,97,101,101,102,102,92,88,87,221,97,102,102,101,"3,077",294,280,280,280,274,274,278,280,279,278,280,"4,868",971,854,995,128,946,974,15,6,6,3,5,7,"21,563"
4-Oct-06,"4,521","3,300","2,149","1,881","1,786",92,102,93,102,97,101,101,102,100,92,89,92,222,101,102,102,96,"3,073",294,280,279,278,272,274,279,280,277,280,280,"4,866",972,854,995,128,943,974,15,6,6,3,5,9,"21,605"
5-Oct-06,"4,518","3,285","2,189","1,901","1,792",92,102,95,102,97,101,102,102,100,92,88,92,226,101,102,102,96,"3,071",294,280,279,279,270,274,280,279,277,280,279,"4,857",972,854,994,128,936,973,15,6,6,3,5,6,"21,639"
6-Oct-06,"4,519","3,264","2,193","1,872","1,715",89,97,92,95,83,98,96,94,102,85,86,86,219,102,94,100,97,"3,072",293,280,280,279,272,273,279,278,279,280,279,"4,874",972,856,992,128,951,975,15,6,6,3,5,83,"21,612"
7-Oct-06,"4,514","3,262","2,192","1,872","1,711",89,96,92,95,83,98,96,94,102,84,84,86,219,102,94,100,97,"3,071",293,279,280,279,272,273,279,278,279,280,279,"4,871",972,855,991,128,950,975,15,6,6,3,5,85,"21,598"
8-Oct-06,"4,511","3,260","2,189","1,872","1,713",89,96,92,95,84,98,96,94,102,85,84,86,219,102,94,100,97,"3,066",293,279,280,279,270,272,279,278,279,280,277,"4,868",972,855,990,128,950,973,15,6,6,3,5,86,"21,585"
9-Oct-06,"4,526","3,265","2,183","1,889","1,794",92,100,95,101,100,101,101,102,102,90,87,92,224,102,102,101,102,"3,065",293,279,278,280,270,273,279,279,280,276,278,"4,866",971,854,994,128,947,972,15,6,6,3,5,6,"21,614"
