date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,Youthful Offender Unit,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,557",42,"3,282","1,882","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,691"
28-Sep-13,"3,363","3,327",35,"3,227","2,268","1,398",91,69,71,64,84,77,65,64,79,71,93,75,213,101,70,51,60,"4,429",300,368,279,300,279,279,272,280,355,279,280,279,298,279,302,"4,396",0,"1,200",999,"1,305",892,10,5,3,2,0,0,"22,453"
29-Sep-13,"3,363","3,325",35,"3,226","2,268","1,396",91,69,71,64,84,76,65,64,79,71,93,75,212,101,70,51,60,"4,426",300,366,279,300,279,279,272,280,355,279,280,279,298,279,301,"4,394",0,"1,199",999,"1,304",892,10,5,3,2,0,0,"22,443"
30-Sep-13,"3,371","3,317",38,"3,222","2,281","1,402",91,70,71,64,84,75,66,66,78,73,93,76,214,101,71,49,60,"4,430",296,368,279,298,280,280,274,281,355,279,280,280,300,279,301,"4,390",0,"1,198",998,"1,302",892,10,5,3,2,0,0,"22,461"
Avg Population,"3,376","3,321",34,"3,229","2,239","1,400",90,69,70,64,88,73,62,68,79,76,92,80,213,98,68,50,60,"4,427",299,368,279,299,279,280,273,280,355,280,280,279,298,280,300,"4,390",0,"1,198",997,"1,301",893,11,5,3,3,0,0,"22,425"
