Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Tallahatchie County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,534","3,381","2,404","1,744","1,816",92,102,96,102,102,102,102,102,102,92,93,93,228,102,102,102,102,"3,082",294,280,280,280,274,274,280,280,280,280,280,"5,100",972,"1,000","1,000",128,"1,000","1,000",16,6,6,4,6,,"22,083"
28-Jan-07,"4,505","3,384","2,288","1,809","1,674",81,94,86,96,92,94,100,97,92,82,88,82,205,97,95,101,92,"3,052",289,280,279,280,273,263,274,280,280,278,276,"4,837",969,850,991,128,939,960,12,3,6,3,5,80,"21,646"
29-Jan-07,"4,519","3,381","2,268","1,809","1,749",91,97,94,100,94,101,101,98,98,91,90,83,208,102,99,100,102,"3,055",294,280,274,280,267,266,275,280,279,280,280,"4,836",969,847,988,128,951,953,12,3,6,3,5,5,"21,639"
30-Jan-07,"4,514","3,389","2,258","1,813","1,754",91,98,94,98,100,101,100,100,102,90,90,82,207,102,99,98,102,"3,074",294,280,276,280,274,275,280,279,279,279,278,"4,828",968,852,993,128,934,953,12,3,6,3,5,8,"21,655"
31-Jan-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avg Population,"4,507","3,364","2,285","1,846","1,714",88,97,93,99,98,97,97,99,96,88,86,81,207,96,99,96,97,"3,061",292,278,278,279,272,271,278,279,279,277,279,"4,849",968,853,993,128,945,962,12,3,6,3,5,34,"21,677"
