date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,Youthful Offender Unit,CMCF TVC,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Delta Satellite Facility,Delta TVC,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore TVC,Leflore TVC Support,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Rankin RID,Flowood TVC,Simpson TVC,Simpson TVC Support,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,TRANSITIONAL HOUSING,Madison,Noxubee,Rankin/Flowood,Washington,Wilkinson,TOTALS
Capacity,"3,560","4,094",58,0,"3,082","1,793","1,372",0,0,124,324,96,102,102,0,0,0,0,62,58,93,93,178,28,50,0,0,0,62,0,"4,579",300,369,280,310,342,280,297,280,355,280,280,326,300,280,300,"5,472",472,"1,500","1,000","1,500","1,000",10,0,6,4,122,40,34,8,42,40,"24,142"
1-Dec-19,"3,239","3,678",24,0,"2,649","1,274",793,0,0,70,146,56,0,38,0,0,0,0,73,49,66,67,132,17,29,0,0,0,50,0,"4,301",299,293,273,310,337,276,322,279,350,275,278,278,161,270,300,"3,172",0,"1,235",996,0,941,8,0,5,3,29,3,19,5,0,2,"19,167"
2-Dec-19,"3,240","3,686",24,0,"2,650","1,280",782,0,0,69,142,55,0,37,0,0,0,0,72,48,66,67,132,16,29,0,0,0,49,0,"4,283",298,291,273,310,335,275,321,279,345,273,276,279,160,270,298,"3,168",0,"1,232",996,0,940,8,0,5,3,29,2,19,5,0,3,"19,150"
3-Dec-19,"3,257","3,668",24,0,"2,639","1,294",775,0,0,69,135,56,0,37,0,0,0,0,72,47,66,67,132,17,28,0,0,0,49,0,"4,298",298,291,268,310,332,276,321,279,351,279,277,279,158,280,299,"3,162",0,"1,227",996,0,939,8,0,5,3,28,3,18,4,0,3,"19,153"
4-Dec-19,"3,252","3,652",24,0,"2,661","1,278",785,0,0,69,136,56,0,37,0,0,0,0,71,47,66,67,142,21,25,0,0,0,48,0,"4,276",297,294,267,310,331,275,321,279,351,277,276,279,146,278,295,"3,172",0,"1,240",995,0,937,8,0,5,3,26,3,18,4,0,1,"19,134"
5-Dec-19,"3,236","3,659",25,0,"2,659","1,274",785,0,0,69,135,57,0,37,0,0,0,0,71,47,66,67,142,21,25,0,0,0,48,0,"4,274",297,294,272,310,338,272,321,279,349,271,276,278,146,277,294,"3,185",0,"1,250","1,000",0,935,7,0,4,3,28,3,20,4,0,1,"19,132"
6-Dec-19,"3,231","3,686",24,0,"2,658","1,285",784,0,0,69,135,57,0,37,0,0,0,0,71,47,66,67,142,21,24,0,0,0,48,0,"4,268",297,294,272,310,337,272,301,277,349,271,295,278,146,276,293,"3,187",0,"1,250",998,0,939,7,0,4,3,28,3,20,4,0,1,"19,158"
7-Dec-19,"3,329","3,688",24,0,"2,658","1,285",783,0,0,69,135,57,0,37,0,0,0,0,71,47,66,67,142,20,24,0,0,0,48,0,"4,267",297,294,272,310,337,271,301,277,349,271,295,278,146,276,293,"3,187",0,"1,250",998,0,939,7,0,4,3,28,3,20,4,0,1,"19,256"
8-Dec-19,"3,229","3,685",24,0,"2,659","1,285",781,0,0,69,135,57,0,37,0,0,0,0,71,47,66,67,142,20,22,0,0,0,48,0,"4,267",297,294,272,310,337,271,301,277,349,271,295,278,146,276,293,"3,187",0,"1,250",998,0,939,7,0,4,3,28,3,20,4,0,1,"19,152"
9-Dec-19,"3,230","3,708",23,0,"2,659","1,268",772,0,0,69,128,57,0,37,0,0,0,0,71,47,65,67,143,20,20,0,0,0,48,0,"4,260",297,294,272,310,341,269,298,276,348,270,295,277,146,274,293,"3,181",0,"1,249",997,0,935,7,0,4,3,28,3,20,4,0,1,"19,136"
10-Dec-19,"3,242","3,721",23,0,"2,657","1,244",771,0,0,69,129,57,0,37,0,0,0,0,72,46,65,66,144,20,18,0,0,0,48,0,"4,256",299,294,272,309,337,274,295,277,348,269,295,277,146,274,290,"3,183",0,"1,251",997,0,935,7,0,4,3,0,2,20,4,0,2,"19,104"
11-Dec-19,"3,246","3,708",23,0,"2,656","1,252",791,0,0,69,149,56,0,37,0,0,0,0,69,50,66,65,145,20,18,0,0,0,47,0,"4,275",299,294,272,310,337,276,295,280,349,277,298,280,146,270,292,"3,182",0,"1,251",997,0,934,7,0,4,3,29,2,20,4,0,3,"19,169"
12-Dec-19,"3,262","3,746",23,0,"2,649","1,224",788,0,0,69,147,55,0,37,0,0,0,0,73,46,66,65,144,19,16,0,0,0,51,0,"4,264",298,294,271,310,339,277,291,280,346,274,300,280,146,268,290,"3,178",0,"1,247",997,0,934,7,0,4,3,29,2,20,4,0,3,"19,170"
13-Dec-19,"3,270","3,758",22,0,"2,645","1,214",788,0,0,69,147,55,0,37,0,0,0,0,73,46,65,65,144,21,16,0,0,0,50,0,"4,270",298,294,271,310,339,277,288,280,347,281,299,280,145,270,291,"3,175",0,"1,245",996,0,934,7,0,4,3,24,2,16,3,0,3,"19,173"
14-Dec-19,"3,271","3,757",22,0,"2,645","1,214",798,0,0,69,158,55,0,37,0,0,0,0,73,46,65,64,144,21,16,0,0,0,50,0,"4,268",298,294,271,310,339,277,287,280,347,281,299,280,145,269,291,"3,174",0,"1,244",996,0,934,7,0,4,3,24,2,16,3,0,3,"19,180"
15-Dec-19,"3,271","3,755",22,0,"2,647","1,214",795,0,0,69,155,55,0,37,0,0,0,0,73,46,65,64,144,21,16,0,0,0,50,0,"4,268",298,294,271,310,339,277,287,280,347,281,299,280,145,269,291,"3,174",0,"1,244",996,0,934,7,0,4,3,24,2,16,3,0,3,"19,177"
16-Dec-19,"3,274","3,759",22,0,"2,651","1,170",810,0,0,68,168,55,0,37,0,0,0,0,74,46,65,64,145,21,16,0,0,0,51,0,"4,255",298,294,271,310,333,277,286,279,345,280,299,279,144,270,290,"3,175",0,"1,249",993,0,933,7,0,4,3,24,2,16,3,0,3,"19,147"
17-Dec-19,"3,272","3,765",22,0,"2,652","1,193",816,0,0,68,168,55,0,37,0,0,0,0,73,46,64,64,147,21,22,0,0,0,51,0,"4,248",298,293,270,310,333,277,286,278,345,280,299,279,142,269,289,"3,177",0,"1,251",993,0,933,7,0,4,3,25,3,16,3,0,3,"19,177"
