Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,Youthful Offender Unit,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Alcorn County,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Washington County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION    (CLOSED),E-CODE,TOTALS
Capacity,"4,648","3,557",42,"3,282","1,882","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"4,438",300,369,280,300,280,280,274,280,355,280,280,280,300,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"25,691"
28-Oct-13,"3,359","3,287",38,"3,210","2,219","1,375",89,66,71,61,81,68,66,71,70,75,92,77,218,95,69,45,61,"4,419",295,369,279,300,279,279,274,277,355,280,279,280,298,275,300,"4,415",0,"1,201",998,"1,317",899,9,3,3,3,0,0,"22,331"
29-Oct-13,"3,361","3,290",38,"3,210","2,222","1,381",89,66,71,62,81,67,65,71,72,76,92,77,219,95,67,50,61,"4,422",295,369,279,299,278,280,272,279,355,279,280,280,298,279,300,"4,413",0,"1,200",998,"1,318",897,9,3,3,3,0,0,"22,346"
30-Oct-13,"3,385","3,276",38,"3,210","2,207","1,381",90,66,71,61,82,67,64,71,72,76,92,78,218,95,68,50,60,"4,432",300,370,279,299,280,280,274,280,355,277,280,280,299,279,300,"4,419",0,"1,202",999,"1,319",899,9,3,3,3,0,0,"22,357"
31-Oct-13,"3,384","3,293",38,"3,197","2,198","1,384",89,66,70,67,82,66,65,71,72,75,91,77,220,95,69,47,62,"4,425",300,370,280,298,280,280,274,280,353,278,280,279,295,279,299,"4,415",0,"1,200",998,"1,319",898,9,3,3,3,0,0,"22,343"
Avg Population,"3,361","3,289",39,"3,218","2,235","1,391",89,67,68,60,82,69,69,70,73,73,91,81,219,99,71,47,62,"4,424",297,368,279,299,279,280,274,280,355,278,280,281,297,278,300,"4,416",0,"1,200",997,"1,322",897,10,4,3,3,0,0,"22,385"
