Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,665","3,204","1,487","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,163",294,280,280,280,274,280,355,280,280,280,280,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"23,796"
28-Oct-09,"3,937","3,178","2,724","1,484","1,607",60,72,78,97,79,87,101,69,102,91,75,79,251,100,71,94,101,"3,004",280,264,266,266,259,265,341,265,265,266,267,"5,540",956,"1,363",981,"1,269",971,10,6,2,2,5,13,"21,502"
29-Oct-09,"3,940","3,166","2,728","1,486","1,609",60,72,78,97,79,87,102,68,102,92,72,81,251,102,69,96,101,"3,000",277,264,266,266,260,265,341,265,267,265,264,"5,531",954,"1,362",983,"1,260",972,10,6,2,2,5,10,"21,485"
30-Oct-09,"3,932","3,173","2,718","1,502","1,593",69,78,79,96,85,86,97,66,99,89,70,75,244,99,68,102,91,"3,000",280,263,264,265,260,266,341,265,267,263,266,"5,527",953,"1,359",983,"1,259",973,10,6,2,2,5,49,"21,509"
31-Oct-09,"3,931","3,170","2,718","1,502","1,594",69,78,79,96,85,86,97,66,99,89,70,75,245,99,68,102,91,"3,000",280,263,264,265,260,266,341,265,267,263,266,"5,526",953,"1,359",983,"1,258",973,10,6,2,2,5,47,"21,503"
Avg Population,"3,938","3,234","2,722","1,558","1,525",60,72,74,90,75,80,85,64,92,83,83,80,240,94,71,90,91,"3,004",280,265,264,266,260,266,341,266,266,265,266,"5,546",956,"1,360",982,"1,275",974,10,6,3,2,5,25,"21,566"
