Location,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,County Jails,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,449","3,204","1,458","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,163",294,280,280,280,274,280,355,280,280,280,280,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"23,551"
28-Mar-10,"3,791","3,316","3,110","1,446","1,742",85,96,89,98,97,97,98,94,95,87,88,92,232,100,96,100,98,"2,528",235,220,224,223,219,224,285,225,227,223,223,"5,200",900,"1,260",900,"1,191",949,11,5,4,2,6,23,"21,173"
29-Mar-10,"3,789","3,334","3,105","1,457","1,738",85,97,89,102,96,97,97,94,96,88,86,93,230,99,96,99,94,"2,530",235,223,223,224,219,223,284,225,227,224,223,"5,202",900,"1,260",899,"1,195",948,11,5,4,2,6,11,"21,183"
30-Mar-10,"3,797","3,320","3,101","1,457","1,726",83,95,89,102,96,96,97,94,94,89,86,93,229,99,95,98,91,"2,527",233,224,223,224,219,223,283,225,226,224,223,"5,205",904,"1,263",898,"1,192",948,11,5,4,2,6,11,"21,161"
31-Mar-10,"3,794","3,291","3,113","1,498","1,704",81,97,86,101,92,94,96,94,91,87,85,92,228,99,91,98,92,"2,524",235,224,222,224,219,222,282,225,225,223,223,"5,211",902,"1,263",898,"1,196",952,11,5,4,2,6,16,"21,168"
Avg Population,"3,874","3,319","3,099","1,443","1,744",85,96,91,99,98,97,97,89,99,85,91,92,237,100,94,97,98,"2,525",234,223,223,224,218,224,284,224,225,223,224,"5,202",900,"1,261",900,"1,191",950,11,6,3,2,6,21,"21,243"
