date_raw,Mississippi State Penitentiary,Central Mississippi Correctional Facility,South Mississippi Correctional Institution,COUNTY JAILS,COMMUNITY WORK CENTERS,Alcorn Satellite Facility,Bolivar Satellite Facility,Forrest Satellite Facility,George Satellite Facility,Harrison Satellite Facility,Jackson Satellite Facility,Jefferson Satellite Facility,Leflore Satellite Facility,Madison Satellite Facility,Noxubee Satellite Facility,Pike Satellite Facility,Quitman Satellite Facility,Rankin Satellite Facility,Simpson Satellite Facility,Washington Satellite Facility,Wilkinson Satellite Facility,Yazoo Satellite Facility,REGIONAL CORRECTIONAL FACILITIES,Bolivar County,Carroll County,Chickasaw County,George County,Holmes County,Issaquena County,Jefferson County,Kemper County,Leake County,Marion County,Stone County,Winston County,Yazoo County,PRIVATE PRISONS,Delta,East Mississippi,Marshall County,Walnut Grove,Wilkinson County,RESTITUTION CENTERS,Greenwood,Hinds,Pascagoula,GOVERNOR'S MANSION,E-CODE,TOTALS
Capacity,"4,435","3,449","3,204","1,539","1,848",92,102,96,102,102,102,102,102,102,92,93,93,260,102,102,102,102,"3,763",294,280,300,280,280,274,280,355,280,280,280,280,300,"5,972",972,"1,500","1,000","1,500","1,000",16,6,6,4,6,0,"24,232"
28-Oct-10,"3,285","3,203","3,175","1,577","1,530",74,81,75,88,77,75,87,78,99,82,80,73,217,97,82,70,95,"3,007",233,225,240,222,224,219,224,284,224,224,224,224,240,"5,277",903,"1,359",948,"1,200",867,10,5,3,2,5,9,"21,078"
29-Oct-10,"3,287","3,147","3,175","1,594","1,511",71,81,75,89,77,73,86,78,95,80,80,70,214,95,78,68,101,"3,008",235,225,240,224,224,219,224,283,223,224,224,223,240,"5,293",903,"1,362",947,"1,204",877,11,5,4,2,5,29,"21,060"
30-Oct-10,"3,283","3,142","3,175","1,594","1,506",71,81,73,88,77,72,86,78,95,80,80,70,213,95,78,69,100,"3,008",235,225,240,224,224,219,224,283,223,224,224,223,240,"5,287",903,"1,361",946,"1,201",876,11,5,4,2,5,29,"21,040"
31-Oct-10,"3,279","3,139","3,170","1,594","1,506",71,81,73,88,77,73,86,78,95,80,80,70,212,95,78,69,100,"3,008",235,225,240,224,224,219,224,283,223,224,224,223,240,"5,280",903,"1,359",943,"1,200",875,11,5,4,2,5,9,"21,001"
Avg Population,"3,259","3,144","3,170","1,608","1,517",70,81,73,89,81,76,85,79,94,86,81,73,216,89,81,68,97,"3,004",234,224,239,223,224,219,223,283,224,224,223,223,240,"5,312",901,"1,360",935,"1,198",918,10,5,3,2,5,20,"21,048"
